celebrity_name,ballroom_partner,celebrity_industry,celebrity_homestate,celebrity_homecountry/region,celebrity_age_during_season,season,results,placement,week1_judge1_score,week1_judge2_score,week1_judge3_score,week1_judge4_score,week2_judge1_score,week2_judge2_score,week2_judge3_score,week2_judge4_score,week3_judge1_score,week3_judge2_score,week3_judge3_score,week3_judge4_score,week4_judge1_score,week4_judge2_score,week4_judge3_score,week4_judge4_score,week5_judge1_score,week5_judge2_score,week5_judge3_score,week5_judge4_score,week6_judge1_score,week6_judge2_score,week6_judge3_score,week6_judge4_score,week7_judge1_score,week7_judge2_score,week7_judge3_score,week7_judge4_score,week8_judge1_score,week8_judge2_score,week8_judge3_score,week8_judge4_score,week9_judge1_score,week9_judge2_score,week9_judge3_score,week9_judge4_score,week10_judge1_score,week10_judge2_score,week10_judge3_score,week10_judge4_score,week11_judge1_score,week11_judge2_score,week11_judge3_score,week11_judge4_score,is_withdrew,is_controversial,contestants,weeks,judges,voting_method,is_allstar,active_weeks,week1_total,week1_avg,week2_total,week2_avg,week3_total,week3_avg,week4_total,week4_avg,week5_total,week5_avg,week6_total,week6_avg,week7_total,week7_avg,week8_total,week8_avg,week9_total,week9_avg,week10_total,week10_avg,week11_total,week11_avg,overall_avg_score,elimination_week,is_finalist,final_rank
Carson Kressley,Anna Trebunskaya,TV Personality,Pennsylvania,United States,41,13,Eliminated Week 5,8,6.0,5.0,6.0,,6.0,6.0,6.0,,8.0,7.0,8.0,,7.0,6.0,7.0,,6.0,6.0,7.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,False,False,12,10,3,percentage,False,5,17.0,5.666666666666667,18.0,6.0,23.0,7.666666666666667,20.0,6.666666666666667,19.0,6.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,6.466666666666667,5.0,False,
Chaz Bono,Lacey Schwimmer,TV Personality,California,United States,42,13,Eliminated Week 6,7,6.0,5.0,6.0,,6.0,5.0,6.0,,6.0,6.0,6.0,,7.0,7.0,7.0,,7.0,7.0,7.0,,7.0,6.0,6.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,False,False,12,10,3,percentage,False,6,17.0,5.666666666666667,17.0,5.666666666666667,18.0,6.0,21.0,7.0,21.0,7.0,19.0,6.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,6.277777777777778,6.0,False,
Nancy Grace,Tristan MacManus,TV Personality,Georgia,United States,51,13,Eliminated Week 8,5,5.0,5.0,6.0,,6.0,8.0,7.0,,7.0,7.0,7.0,,7.0,7.0,7.0,,7.0,7.0,8.0,,9.0,7.0,8.0,,7.5,7.0,7.5,,7.5,7.0,7.5,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,False,False,12,10,3,percentage,False,8,16.0,5.333333333333333,21.0,7.0,21.0,7.0,21.0,7.0,22.0,7.333333333333333,24.0,8.0,22.0,7.333333333333333,22.0,7.333333333333333,0.0,0.0,0.0,0.0,0.0,,7.041666666666667,8.0,False,
Rob Kardashian,Cheryl Burke,TV Personality,California,United States,24,13,2nd Place,2,6.0,5.0,5.0,,7.0,7.0,7.0,,8.0,8.0,8.0,,8.0,8.0,8.0,,9.0,8.0,8.0,,8.0,7.0,7.0,,9.0,8.0,8.5,,8.5,8.5,8.5,,11.1666,10.6666,10.6666,,9.4444,9.4444,9.4444,,,,,,False,False,12,10,3,percentage,False,10,16.0,5.333333333333333,21.0,7.0,24.0,8.0,24.0,8.0,25.0,8.333333333333334,22.0,7.333333333333333,25.5,8.5,25.5,8.5,32.4998,10.833266666666667,28.333199999999998,9.4444,0.0,,8.127766666666666,,True,2.0
William Levy,Cheryl Burke,Actor/Actress,Non-US,Cuba,31,14,3rd Place,3,8.0,8.0,8.0,,9.0,7.0,9.0,,9.0,9.0,10.0,,7.0,7.0,8.0,,10.0,9.0,10.0,,12.0,11.0,13.0,,9.0,8.5,9.0,,9.5,9.5,9.5,,9.5,9.5,10.0,,10.0,9.6666,10.0,,,,,,False,False,12,10,3,percentage,False,10,24.0,8.0,25.0,8.333333333333334,28.0,9.333333333333334,22.0,7.333333333333333,29.0,9.666666666666666,36.0,12.0,26.5,8.833333333333334,28.5,9.5,29.0,9.666666666666666,29.666600000000003,9.888866666666667,0.0,,9.255553333333333,,True,3.0
Jack Wagner,Anna Trebunskaya,Actor/Actress,Missouri,United States,52,14,Eliminated Week 3,11,8.0,7.0,8.0,,7.0,7.0,7.0,,8.0,8.0,8.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,False,False,12,10,3,percentage,False,3,23.0,7.666666666666667,21.0,7.0,24.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,7.555555555555555,3.0,False,
Sherri Sheperd,Valentin Chmerkovskiy,Actor/Actress,Illinois,United States,44,14,Eliminated Week 4,10,8.0,7.0,8.0,,8.0,7.0,8.0,,8.0,8.0,8.0,,7.0,7.0,7.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,False,False,12,10,3,percentage,False,4,23.0,7.666666666666667,23.0,7.666666666666667,24.0,8.0,21.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,7.583333333333333,4.0,False,
Jaleel White,Kym Johnson,Actor/Actress,California,United States,35,14,Eliminated Week 7,7,9.0,8.0,9.0,,7.0,7.0,8.0,,9.0,8.0,8.0,,8.0,7.0,7.0,,8.0,8.0,8.0,,12.6666,11.6666,12.6666,,9.0,8.0,8.5,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,False,False,12,10,3,percentage,False,7,26.0,8.666666666666666,22.0,7.333333333333333,25.0,8.333333333333334,22.0,7.333333333333333,24.0,8.0,36.9998,12.333266666666667,25.5,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,8.642847619047618,7.0,False,
Roshon Fegan,Chelsie Hightower,Actor/Actress,California,United States,20,14,Eliminated Week 8,6,8.0,7.0,8.0,,9.0,8.0,9.0,,8.0,8.0,9.0,,9.0,8.0,9.0,,9.0,8.0,9.0,,8.6666,9.6666,9.6666,,9.5,8.0,8.5,,9.5,9.0,9.5,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,False,False,12,10,3,percentage,False,8,23.0,7.666666666666667,26.0,8.666666666666666,25.0,8.333333333333334,26.0,8.666666666666666,26.0,8.666666666666666,27.9998,9.333266666666667,26.0,8.666666666666666,28.0,9.333333333333334,0.0,0.0,0.0,0.0,0.0,,8.666658333333332,8.0,False,
Melissa Gilbert,Maksim Chmerkoskiy,Actor/Actress,California,United States,47,14,Eliminated Week 8,5,7.0,6.0,7.0,,7.0,6.0,7.0,,8.0,8.0,8.0,,7.0,8.0,7.0,,7.0,7.0,7.0,,10.0,10.0,10.0,,8.0,7.5,8.0,,8.5,8.5,8.5,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,False,False,12,10,3,percentage,False,8,20.0,6.666666666666667,20.0,6.666666666666667,24.0,8.0,22.0,7.333333333333333,21.0,7.0,30.0,10.0,23.5,7.833333333333333,25.5,8.5,0.0,0.0,0.0,0.0,0.0,,7.75,8.0,False,
Martina Navratilova,Tony Dovolani,Athlete,Non-US,Czechoslovakia,55,14,Eliminated Week 2,12,7.0,6.0,7.0,,6.0,5.0,6.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,False,False,12,10,3,percentage,False,2,20.0,6.666666666666667,17.0,5.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,6.166666666666667,2.0,False,
Donald Driver,Peta Murgatroyd,Athlete,Texas,United States,37,14,1st Place,1,7.0,7.0,7.0,,8.0,8.0,8.0,,9.0,8.0,9.0,,9.0,9.0,9.0,,10.0,8.0,9.0,,11.3333,11.3333,11.3333,,9.0,8.5,9.0,,9.5,9.0,9.0,,9.5,9.0,10.0,,10.0,9.6666,10.0,,,,,,False,False,12,10,3,percentage,False,10,21.0,7.0,24.0,8.0,26.0,8.666666666666666,27.0,9.0,27.0,9.0,33.9999,11.3333,26.5,8.833333333333334,27.5,9.166666666666666,28.5,9.5,29.666600000000003,9.888866666666667,0.0,,9.038883333333334,,True,1.0
Gavin DeGraw,Karina Smirnoff,Singer/Rapper,New York,United States,35,14,Eliminated Week 5,9,7.0,6.0,7.0,,7.0,7.0,7.0,,8.0,8.0,8.0,,8.0,8.0,7.0,,6.0,6.0,7.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,False,False,12,10,3,percentage,False,5,20.0,6.666666666666667,21.0,7.0,24.0,8.0,23.0,7.666666666666667,19.0,6.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,7.133333333333334,5.0,False,
Gladys Knight,Tristan MacManus,Singer/Rapper,Georgia,United States,67,14,Eliminated Week 6,8,8.0,7.0,8.0,,7.0,5.0,7.0,,8.0,8.0,8.0,,7.0,6.0,7.0,,7.0,7.0,8.0,,8.0,8.0,8.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,False,False,12,10,3,percentage,False,6,23.0,7.666666666666667,19.0,6.333333333333333,24.0,8.0,20.0,6.666666666666667,22.0,7.333333333333333,24.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,7.333333333333333,6.0,False,
Katherine Jenkins,Mark Ballas,Singer/Rapper,Non-US,Wales,31,14,2nd Place,2,9.0,8.0,9.0,,9.0,8.0,9.0,,10.0,9.0,10.0,,8.0,8.0,8.0,,10.0,9.0,10.0,,13.3333,12.3333,13.3333,,9.5,8.5,9.0,,9.0,9.0,9.5,,9.5,9.0,9.5,,10.0,10.0,10.0,,,,,,False,False,12,10,3,percentage,False,10,26.0,8.666666666666666,26.0,8.666666666666666,29.0,9.666666666666666,24.0,8.0,29.0,9.666666666666666,38.9999,12.999966666666666,27.0,9.0,27.5,9.166666666666666,28.0,9.333333333333334,30.0,10.0,0.0,,9.516663333333334,,True,2.0
Maria Menounos,Derek Hough,TV Personality,Massachusetts,United States,33,14,Eliminated Week 9,4,7.0,7.0,7.0,,8.0,8.0,9.0,,9.0,9.0,9.0,,9.0,8.0,9.0,,9.0,9.0,9.0,,9.3333,10.3333,10.3333,,10.0,9.0,9.5,,9.5,7.5,9.5,,10.0,9.5,10.0,,0.0,0.0,0.0,,,,,,False,False,12,10,3,percentage,False,9,21.0,7.0,25.0,8.333333333333334,27.0,9.0,26.0,8.666666666666666,27.0,9.0,29.999899999999997,9.999966666666666,28.5,9.5,26.5,8.833333333333334,29.5,9.833333333333334,0.0,0.0,0.0,,8.907403703703705,9.0,False,
Gilles Marini,Peta Murgatroyd,Actor/Actress,Non-US,France,36,15,Eliminated Week 8,6,8.0,8.0,8.0,,8.5,8.5,8.5,,8.5,8.5,8.5,,10.0,9.5,10.0,10.0,9.5,9.25,9.5,,9.0,9.0,9.5,,11.1666,11.1666,11.1666,,9.5,10.0,9.7777,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,False,False,13,10,4,percentage,True,8,24.0,8.0,25.5,8.5,25.5,8.5,39.5,9.875,28.25,9.416666666666666,27.5,9.166666666666666,33.4998,11.1666,29.2777,9.759233333333333,0.0,0.0,0.0,0.0,0.0,,9.3211,8.0,False,
Sabrina Bryan,Louis van Amstel,Actor/Actress,California,United States,28,15,Eliminated Week 6,8,7.5,7.5,7.5,,9.0,8.5,8.5,,8.5,8.5,8.5,,9.0,9.0,8.5,9.0,9.75,9.75,9.75,,10.0,10.0,10.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,False,False,13,10,4,percentage,True,6,22.5,7.5,26.0,8.666666666666666,25.5,8.5,35.5,8.875,29.25,9.75,30.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,8.881578947368421,6.0,False,
Kirstie Alley,Maksim Chmerkoskiy,Actor/Actress,Kansas,United States,61,15,Eliminated Week 8,7,6.5,6.0,6.5,,7.0,7.0,7.0,,8.0,8.0,8.0,,7.5,7.5,7.5,7.5,8.75,8.75,8.75,,9.5,8.5,9.5,,9.3333,9.3333,9.3333,,8.5,8.5,8.5,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,False,False,13,10,4,percentage,True,8,19.0,6.333333333333333,21.0,7.0,24.0,8.0,30.0,7.5,26.25,8.75,27.5,9.166666666666666,27.999899999999997,9.3333,25.5,8.5,0.0,0.0,0.0,0.0,0.0,,8.049996,8.0,False,
Kelly Monaco,Valentin Chmerkovskiy,Actor/Actress,Pennsylvania,United States,36,15,3rd Place,3,7.0,7.0,7.5,,7.5,7.0,7.5,,9.0,9.0,9.0,,9.0,9.5,9.5,9.5,8.5,8.5,8.75,,9.0,9.0,9.0,,12.0,12.0,12.0,,9.5,9.3333,9.5,,8.7777,9.3333,9.0,,9.6666,9.6666,9.7777,,,,,,False,False,13,10,4,percentage,True,10,21.5,7.166666666666667,22.0,7.333333333333333,27.0,9.0,37.5,9.375,25.75,8.583333333333334,27.0,9.0,36.0,12.0,28.3333,9.444433333333334,27.110999999999997,9.036999999999999,29.1109,9.703633333333334,0.0,,9.074361290322582,,True,3.0
Apolo Anton Ohno,Karina Smirnoff,Athlete,Washington,United States,30,15,Eliminated Week 9,5,7.5,7.0,7.5,,8.5,8.0,8.0,,9.0,8.0,8.5,,8.5,9.0,8.5,8.5,9.0,9.75,9.5,,10.0,10.0,10.0,,11.0,11.0,11.0,,9.7777,9.5,10.0,,9.3333,9.5,9.7777,,0.0,0.0,0.0,,,,,,False,False,13,10,4,percentage,True,9,22.0,7.333333333333333,24.5,8.166666666666666,25.5,8.5,34.5,8.625,28.25,9.416666666666666,30.0,10.0,33.0,11.0,29.2777,9.759233333333333,28.611,9.537,0.0,0.0,0.0,,9.12995357142857,9.0,False,
Emmitt Smith,Cheryl Burke,Athlete,Florida,United States,43,15,Eliminated Week 9,4,8.0,8.5,8.0,,7.5,7.5,7.5,,8.5,8.0,8.5,,9.0,9.0,9.0,9.0,9.25,9.25,9.5,,8.5,8.5,9.5,,10.8333,11.8333,11.8333,,9.5,9.7777,9.7777,,9.0,9.0,9.0,,0.0,0.0,0.0,,,,,,False,False,13,10,4,percentage,True,9,24.5,8.166666666666666,22.5,7.5,25.0,8.333333333333334,36.0,9.0,28.0,9.333333333333334,26.5,8.833333333333334,34.4999,11.499966666666666,29.0554,9.685133333333333,27.0,9.0,0.0,0.0,0.0,,9.037689285714286,9.0,False,
Shawn Johnson,Derek Hough,Athlete,Iowa,United States,20,15,2nd Place,2,8.0,6.5,7.5,,8.5,8.0,8.5,,9.0,8.0,9.5,,10.0,9.5,10.0,10.0,9.25,9.0,10.0,,9.5,8.5,10.0,,12.6666,12.6666,12.6666,,10.0,8.3333,9.5,,9.5,10.0,10.0,,9.6666,9.5,9.7777,,,,,,False,False,13,10,4,percentage,True,10,22.0,7.333333333333333,25.0,8.333333333333334,26.5,8.833333333333334,39.5,9.875,28.25,9.416666666666666,28.0,9.333333333333334,37.9998,12.6666,27.8333,9.277766666666666,29.5,9.833333333333334,28.944300000000002,9.648100000000001,0.0,,9.468625806451612,,True,2.0
Pamela Anderson,Tristan MacManus,Model,Non-US,Canada,45,15,Eliminated Week 1,13,5.5,5.5,6.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,False,False,13,10,4,percentage,True,1,17.0,5.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,5.666666666666667,1.0,False,
Helio Castroneves,Chelsie Hightower,Racing Driver,Non-US,Brazil,37,15,Eliminated Week 3,10,7.0,7.5,7.0,,8.0,7.5,7.5,,8.5,8.5,8.5,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,False,False,13,10,4,percentage,True,3,21.5,7.166666666666667,23.0,7.666666666666667,25.5,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,7.777777777777778,3.0,False,
Joey Fatone,Kym Johnson,Singer/Rapper,New York,United States,35,15,Eliminated Week 2,12,6.5,7.0,7.0,,7.5,7.5,7.5,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,False,False,13,10,4,percentage,True,2,20.5,6.833333333333333,22.5,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,7.166666666666667,2.0,False,
Drew Lachey,Anna Trebunskaya,Singer/Rapper,Ohio,United States,36,15,Eliminated Week 3,11,7.0,7.0,7.5,,7.5,7.5,7.5,,8.0,8.0,8.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,False,False,13,10,4,percentage,True,3,21.5,7.166666666666667,22.5,7.5,24.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,7.555555555555555,3.0,False,
Bristol Palin,Mark Ballas,TV Personality,Alaska,United States,21,15,Eliminated Week 4,9,6.5,6.5,6.5,,6.0,6.0,6.0,,7.5,7.5,7.5,,8.0,8.0,8.0,8.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,False,False,13,10,4,percentage,True,4,19.5,6.5,18.0,6.0,22.5,7.5,32.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,7.076923076923077,4.0,False,
Melissa Rycroft,Tony Dovolani,TV Personality,Texas,United States,29,15,1st Place,1,7.0,7.0,7.0,,8.0,8.0,7.5,,9.0,9.0,9.0,,9.0,9.0,9.5,9.5,9.25,9.5,9.5,,9.5,10.0,10.0,,13.3333,12.8333,12.8333,,10.0,10.0,10.0,,9.5,9.7777,9.5,,9.7777,9.7777,9.7777,,,,,,False,False,13,10,4,percentage,True,10,21.0,7.0,23.5,7.833333333333333,27.0,9.0,37.0,9.25,28.25,9.416666666666666,29.5,9.833333333333334,38.9999,12.999966666666666,30.0,10.0,28.7777,9.592566666666666,29.333099999999998,9.7777,0.0,,9.463248387096773,,True,1.0
Ingo Rademacher,Kym Johnson,Actor/Actress,Non-US,Germany,41,16,Eliminated Week 9,5,7.0,6.0,7.0,,6.0,7.0,7.0,,7.0,7.0,7.0,,8.0,7.0,8.0,,7.0,7.0,7.0,,7.5,8.0,7.5,,8.0,9.0,8.0,,8.0,8.0,8.0,,8.5,8.5,8.5,,0.0,0.0,0.0,,,,,,False,False,12,10,3,percentage,False,9,20.0,6.666666666666667,20.0,6.666666666666667,21.0,7.0,23.0,7.666666666666667,21.0,7.0,23.0,7.666666666666667,25.0,8.333333333333334,24.0,8.0,25.5,8.5,0.0,0.0,0.0,,7.5,9.0,False,
Zendaya,Valentin Chmerkovskiy,Actor/Actress,California,United States,16,16,2nd Place,2,8.0,8.0,8.0,,9.0,8.0,9.0,,8.6666,8.6666,8.6666,,9.0,8.0,9.0,,10.0,9.0,10.0,,8.5,8.5,8.5,,10.0,10.0,10.0,,9.5,10.0,9.5,,9.0,9.0,9.5,,10.0,10.0,10.0,,,,,,False,False,12,10,3,percentage,False,10,24.0,8.0,26.0,8.666666666666666,25.9998,8.6666,26.0,8.666666666666666,29.0,9.666666666666666,25.5,8.5,30.0,10.0,29.0,9.666666666666666,27.5,9.166666666666666,30.0,10.0,0.0,,9.099993333333334,,True,2.0
Dorothy Hamill,Tristan MacManus,Athlete,Illinois,United States,56,16,Withdrew,12,7.0,7.0,7.0,,5.0,5.0,5.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,True,False,12,10,3,percentage,False,2,21.0,7.0,15.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,6.0,-1.0,False,
Victor Ortiz,Lindsay Arnold,Athlete,Kansas,United States,26,16,Eliminated Week 6,8,6.0,6.0,6.0,,6.0,6.0,6.0,,8.0,7.0,8.0,,6.0,6.0,6.0,,7.0,7.0,7.0,,6.5,7.0,6.5,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,False,False,12,10,3,percentage,False,6,18.0,6.0,18.0,6.0,23.0,7.666666666666667,18.0,6.0,21.0,7.0,20.0,6.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,6.555555555555555,6.0,False,
Alexandra Raisman,Mark Ballas,Athlete,Massachusetts,United States,18,16,Eliminated Week 10,4,7.0,7.0,7.0,,8.0,8.0,8.0,,7.0,8.0,8.0,,9.0,9.0,9.0,,8.0,8.0,9.0,,8.5,9.0,8.5,,11.0,10.0,11.0,,9.0,9.5,9.5,,10.0,9.5,10.0,,9.5,9.5,10.0,,,,,,False,False,12,10,3,percentage,False,10,21.0,7.0,24.0,8.0,23.0,7.666666666666667,27.0,9.0,25.0,8.333333333333334,26.0,8.666666666666666,32.0,10.666666666666666,28.0,9.333333333333334,29.5,9.833333333333334,29.0,9.666666666666666,0.0,,8.816666666666666,10.0,False,
Jacoby Jones,Karina Smirnoff,Athlete,Louisiana,United States,28,16,3rd Place,3,7.0,6.0,7.0,,8.0,7.0,8.0,,8.6666,8.6666,8.6666,,8.0,8.0,8.0,,9.0,8.0,9.0,,7.5,7.5,7.5,,9.0,9.0,9.0,,8.5,9.0,8.5,,10.0,9.5,10.0,,9.3333,9.3333,9.3333,,,,,,False,False,12,10,3,percentage,False,10,20.0,6.666666666666667,23.0,7.666666666666667,25.9998,8.6666,24.0,8.0,26.0,8.666666666666666,22.5,7.5,27.0,9.0,26.0,8.666666666666666,29.5,9.833333333333334,27.999899999999997,9.3333,0.0,,8.39999,,True,3.0
D. L. Hughley,Cheryl Burke,Comedian,Virginia,United States,50,16,Eliminated Week 5,9,4.0,4.0,4.0,,5.0,5.0,6.0,,6.0,5.0,5.0,,7.0,7.0,7.0,,6.0,6.0,6.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,False,False,12,10,3,percentage,False,5,12.0,4.0,16.0,5.333333333333333,16.0,5.333333333333333,21.0,7.0,18.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,5.533333333333333,5.0,False,
Andy Dick,Sharna Burgess,Comedian,South Carolina,United States,47,16,Eliminated Week 7,7,6.0,5.0,6.0,,7.0,6.0,7.0,,6.0,6.0,6.0,,7.0,7.0,7.0,,6.0,6.0,6.0,,7.0,7.5,7.0,,5.0,6.0,6.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,False,False,12,10,3,percentage,False,7,17.0,5.666666666666667,20.0,6.666666666666667,18.0,6.0,21.0,7.0,18.0,6.0,21.5,7.166666666666667,17.0,5.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,6.309523809523809,7.0,False,
Wynonna Judd,Tony Dovolani,Singer/Rapper,Kentucky,United States,48,16,Eliminated Week 3,11,6.0,6.0,6.0,,6.0,6.0,6.0,,5.0,5.0,5.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,False,False,12,10,3,percentage,False,3,18.0,6.0,18.0,6.0,15.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,5.666666666666667,3.0,False,
Kellie Pickler,Derek Hough,Singer/Rapper,North Carolina,United States,26,16,1st Place,1,7.0,7.0,7.0,,9.0,8.0,9.0,,8.0,9.0,8.0,,9.0,8.0,9.0,,9.0,9.0,9.0,,8.5,9.5,9.0,,9.0,10.0,10.0,,9.5,8.0,10.0,,9.5,10.0,9.5,,10.0,10.0,10.0,,,,,,False,False,12,10,3,percentage,False,10,21.0,7.0,26.0,8.666666666666666,25.0,8.333333333333334,26.0,8.666666666666666,27.0,9.0,27.0,9.0,29.0,9.666666666666666,27.5,9.166666666666666,29.0,9.666666666666666,30.0,10.0,0.0,,8.916666666666666,,True,1.0
Lisa Vanderpump,Gleb Savchenko,TV Personality,Non-US,England,52,16,Eliminated Week 4,10,6.0,6.0,6.0,,6.0,6.0,6.0,,7.0,7.0,7.0,,6.0,6.0,6.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,False,False,12,10,3,percentage,False,4,18.0,6.0,18.0,6.0,21.0,7.0,18.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,6.25,4.0,False,
Sean Lowe,Peta Murgatroyd,TV Personality,Texas,United States,29,16,Eliminated Week 8,6,7.0,6.0,6.0,,7.0,6.0,7.0,,7.0,7.0,7.0,,6.0,7.0,7.0,,8.0,8.0,8.0,,7.5,8.0,7.5,,8.0,8.0,8.0,,7.0,7.0,7.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,False,False,12,10,3,percentage,False,8,19.0,6.333333333333333,20.0,6.666666666666667,21.0,7.0,20.0,6.666666666666667,24.0,8.0,23.0,7.666666666666667,24.0,8.0,21.0,7.0,0.0,0.0,0.0,0.0,0.0,,7.166666666666667,8.0,False,
