celebrity_name,ballroom_partner,celebrity_industry,celebrity_homestate,celebrity_homecountry/region,celebrity_age_during_season,season,results,placement,week,judge_scores,total_score,avg_score,min_score,max_score,num_judges,score_std,judge_rank,contestants_this_week,judge_score_pct,is_last_week,is_eliminated,judge_rank_pct,score_vs_week_avg,score_vs_week_max,cumulative_avg_score,actual_voting_method,is_controversial
Kurt Warner,Anna Trebunskaya,Athlete,Iowa,United States,39,11,Eliminated Week 8,5,5,"[8.0, 8.0, 8.0]",24.0,8.0,8.0,8.0,3,0.0,3.0,8,13.186813186813188,False,False,0.375,1.25,3.0,20.0,percentage,False
Kurt Warner,Anna Trebunskaya,Athlete,Iowa,United States,39,11,Eliminated Week 8,5,6,"[7.3333, 7.3333, 7.3333]",21.9999,7.3333,7.3333,7.3333,3,0.0,7.0,7,10.628006954612891,False,False,1.0,-7.571428571428573,13.999999999999996,20.8,percentage,False
Kurt Warner,Anna Trebunskaya,Athlete,Iowa,United States,39,11,Eliminated Week 8,5,7,"[9.5, 8.5, 8.5, 8.5]",35.0,8.75,8.5,9.5,4,0.4330127018922193,3.0,6,16.786570743405278,False,False,0.5,0.25,1.5,20.999983333333333,percentage,False
Kurt Warner,Anna Trebunskaya,Athlete,Iowa,United States,39,11,Eliminated Week 8,5,8,"[8.0, 8.0, 8.0]",24.0,8.0,8.0,8.0,3,0.0,4.0,5,18.11320754716981,True,True,0.8,-2.5,4.5,22.999985714285714,percentage,False
Kyle Massey,Lacey Schwimmer,Actor/Actress,Georgia,United States,19,11,2nd Place,2,1,"[8.0, 7.0, 8.0]",23.0,7.666666666666667,7.0,8.0,3,0.4714045207910317,2.0,12,10.13215859030837,False,False,0.16666666666666666,4.083333333333332,1.0,,percentage,False
Kyle Massey,Lacey Schwimmer,Actor/Actress,Georgia,United States,19,11,2nd Place,2,2,"[8.0, 7.0, 7.0]",22.0,7.333333333333333,7.0,8.0,3,0.4714045207910317,3.0,11,9.95475113122172,False,False,0.2727272727272727,1.90909090909091,2.0,23.0,percentage,False
Kyle Massey,Lacey Schwimmer,Actor/Actress,Georgia,United States,19,11,2nd Place,2,3,"[8.0, 7.0, 8.0]",23.0,7.666666666666667,7.0,8.0,3,0.4714045207910317,5.0,10,10.407239819004525,False,False,0.5,0.8999999999999986,3.0,22.5,percentage,False
Kyle Massey,Lacey Schwimmer,Actor/Actress,Georgia,United States,19,11,2nd Place,2,4,"[7.0, 6.5, 6.5]",20.0,6.666666666666667,6.5,7.0,3,0.23570226039551584,4.0,9,11.1731843575419,False,False,0.4444444444444444,0.11111111111111072,8.0,22.666666666666668,percentage,False
Kyle Massey,Lacey Schwimmer,Actor/Actress,Georgia,United States,19,11,2nd Place,2,5,"[8.0, 5.0, 7.0]",20.0,6.666666666666667,5.0,8.0,3,1.247219128924647,7.0,8,10.989010989010989,False,False,0.875,-2.75,7.0,22.0,percentage,False
Kyle Massey,Lacey Schwimmer,Actor/Actress,Georgia,United States,19,11,2nd Place,2,6,"[10.3333, 9.3333, 10.3333]",29.999899999999997,9.999966666666666,9.3333,10.3333,3,0.4714045207910317,4.0,7,14.492754323323798,False,False,0.5714285714285714,0.4285714285714235,6.0,21.6,percentage,False
Kyle Massey,Lacey Schwimmer,Actor/Actress,Georgia,United States,19,11,2nd Place,2,7,"[9.0, 8.5, 8.0, 8.0]",33.5,8.375,8.0,9.0,4,0.414578098794425,5.0,6,16.06714628297362,False,False,0.8333333333333334,-1.25,3.0,22.999983333333333,percentage,False
Kyle Massey,Lacey Schwimmer,Actor/Actress,Georgia,United States,19,11,2nd Place,2,8,"[9.5, 9.0, 9.5]",28.0,9.333333333333334,9.0,9.5,3,0.23570226039551584,3.0,5,21.132075471698116,False,False,0.6,1.5,0.5,24.499985714285714,percentage,False
Kyle Massey,Lacey Schwimmer,Actor/Actress,Georgia,United States,19,11,2nd Place,2,9,"[10.0, 9.0, 10.0]",29.0,9.666666666666666,9.0,10.0,3,0.4714045207910317,2.0,4,25.438596491228072,False,False,0.5,0.5,1.0,24.9374875,percentage,False
Kyle Massey,Lacey Schwimmer,Actor/Actress,Georgia,United States,19,11,2nd Place,2,10,"[9.3333, 8.6666, 9.3333]",27.333199999999998,9.111066666666666,8.6666,9.3333,3,0.3142853940113802,2.0,3,32.931645618423175,True,False,0.6666666666666666,-0.33340000000000103,2.666800000000002,25.38887777777778,percentage,False
Margaret Cho,Louis van Amstel,Comedian,California,United States,41,11,Eliminated Week 3,10,1,"[5.0, 5.0, 5.0]",15.0,5.0,5.0,5.0,3,0.0,10.0,12,6.607929515418502,False,False,0.8333333333333334,-3.916666666666668,9.0,,percentage,False
Margaret Cho,Louis van Amstel,Comedian,California,United States,41,11,Eliminated Week 3,10,2,"[6.0, 6.0, 6.0]",18.0,6.0,6.0,6.0,3,0.0,9.0,11,8.144796380090497,False,False,0.8181818181818182,-2.09090909090909,6.0,15.0,percentage,False
Margaret Cho,Louis van Amstel,Comedian,California,United States,41,11,Eliminated Week 3,10,3,"[6.0, 6.0, 6.0]",18.0,6.0,6.0,6.0,3,0.0,10.0,10,8.144796380090497,True,True,1.0,-4.100000000000001,8.0,16.5,percentage,False
Michael Bolton,Chelsie Hightower,Singer/Rapper,Connecticut,United States,57,11,Eliminated Week 2,11,1,"[6.0, 5.0, 5.0]",16.0,5.333333333333333,5.0,6.0,3,0.4714045207910317,9.0,12,7.048458149779736,False,False,0.75,-2.916666666666668,8.0,,percentage,False
Michael Bolton,Chelsie Hightower,Singer/Rapper,Connecticut,United States,57,11,Eliminated Week 2,11,2,"[4.0, 5.0, 3.0]",12.0,4.0,3.0,5.0,3,0.816496580927726,11.0,11,5.429864253393665,True,True,1.0,-8.09090909090909,12.0,16.0,percentage,False
Rick Fox,Cheryl Burke,Athlete,Non-US,Canada,41,11,Eliminated Week 7,6,1,"[8.0, 7.0, 7.0]",22.0,7.333333333333333,7.0,8.0,3,0.4714045207910317,4.0,12,9.691629955947137,False,False,0.3333333333333333,3.083333333333332,2.0,,percentage,False
Rick Fox,Cheryl Burke,Athlete,Non-US,Canada,41,11,Eliminated Week 7,6,2,"[7.0, 7.0, 7.0]",21.0,7.0,7.0,7.0,3,0.0,5.0,11,9.502262443438914,False,False,0.45454545454545453,0.9090909090909101,3.0,22.0,percentage,False
Rick Fox,Cheryl Burke,Athlete,Non-US,Canada,41,11,Eliminated Week 7,6,3,"[8.0, 8.0, 8.0]",24.0,8.0,8.0,8.0,3,0.0,2.0,10,10.85972850678733,False,False,0.2,1.8999999999999986,2.0,21.5,percentage,False
Rick Fox,Cheryl Burke,Athlete,Non-US,Canada,41,11,Eliminated Week 7,6,4,"[6.0, 7.0, 6.5]",19.5,6.5,6.0,7.0,3,0.408248290463863,5.0,9,10.893854748603351,False,False,0.5555555555555556,-0.3888888888888893,8.5,22.333333333333332,percentage,False
Rick Fox,Cheryl Burke,Athlete,Non-US,Canada,41,11,Eliminated Week 7,6,5,"[8.0, 8.0, 8.0]",24.0,8.0,8.0,8.0,3,0.0,3.0,8,13.186813186813188,False,False,0.375,1.25,3.0,21.625,percentage,False
Rick Fox,Cheryl Burke,Athlete,Non-US,Canada,41,11,Eliminated Week 7,6,6,"[10.0, 10.0, 10.0]",30.0,10.0,10.0,10.0,3,0.0,3.0,7,14.49280263266591,False,False,0.42857142857142855,0.4286714285714268,5.999899999999997,22.1,percentage,False
Rick Fox,Cheryl Burke,Athlete,Non-US,Canada,41,11,Eliminated Week 7,6,7,"[9.0, 8.5, 8.5, 8.5]",34.5,8.625,8.5,9.0,4,0.21650635094610965,4.0,6,16.546762589928058,True,True,0.6666666666666666,-0.25,2.0,23.416666666666668,percentage,False
The Situation,Karina Smirnoff,TV Personality,New York,United States,28,11,Eliminated Week 4,9,1,"[5.0, 5.0, 5.0]",15.0,5.0,5.0,5.0,3,0.0,10.0,12,6.607929515418502,False,False,0.8333333333333334,-3.916666666666668,9.0,,percentage,False
The Situation,Karina Smirnoff,TV Personality,New York,United States,28,11,Eliminated Week 4,9,2,"[6.0, 6.0, 6.0]",18.0,6.0,6.0,6.0,3,0.0,9.0,11,8.144796380090497,False,False,0.8181818181818182,-2.09090909090909,6.0,15.0,percentage,False
The Situation,Karina Smirnoff,TV Personality,New York,United States,28,11,Eliminated Week 4,9,3,"[7.0, 6.0, 7.0]",20.0,6.666666666666667,6.0,7.0,3,0.4714045207910317,7.0,10,9.049773755656108,False,False,0.7,-2.1000000000000014,6.0,16.5,percentage,False
The Situation,Karina Smirnoff,TV Personality,New York,United States,28,11,Eliminated Week 4,9,4,"[5.0, 4.5, 4.5]",14.0,4.666666666666667,4.5,5.0,3,0.23570226039551584,9.0,9,7.82122905027933,True,True,1.0,-5.888888888888889,14.0,17.666666666666668,percentage,False
Chelsea Kane,Mark Ballas,Actor/Actress,Arizona,United States,22,12,3rd Place,3,1,"[7.0, 7.0, 7.0]",21.0,7.0,7.0,7.0,3,0.0,3.0,11,10.144927536231885,False,False,0.2727272727272727,2.1818181818181834,3.0,,percentage,False
Chelsea Kane,Mark Ballas,Actor/Actress,Arizona,United States,22,12,3rd Place,3,2,"[6.0, 5.0, 7.0]",18.0,6.0,5.0,7.0,3,0.816496580927726,7.0,11,8.333333333333332,False,False,0.6363636363636364,-1.6363636363636367,5.0,21.0,percentage,False
Chelsea Kane,Mark Ballas,Actor/Actress,Arizona,United States,22,12,3rd Place,3,3,"[7.0, 8.0, 8.0]",23.0,7.666666666666667,7.0,8.0,3,0.4714045207910317,3.0,10,10.74766355140187,False,False,0.3,1.6000000000000014,2.0,19.5,percentage,False
Chelsea Kane,Mark Ballas,Actor/Actress,Arizona,United States,22,12,3rd Place,3,4,"[9.0, 8.0, 9.0]",26.0,8.666666666666666,8.0,9.0,3,0.4714045207910317,1.0,9,12.62135922330097,False,False,0.1111111111111111,3.1111111111111107,0.0,20.666666666666668,percentage,False
Chelsea Kane,Mark Ballas,Actor/Actress,Arizona,United States,22,12,3rd Place,3,5,"[9.0, 8.0, 9.0]",26.0,8.666666666666666,8.0,9.0,3,0.4714045207910317,2.0,8,13.402061855670103,False,False,0.25,1.75,1.0,22.0,percentage,False
Chelsea Kane,Mark Ballas,Actor/Actress,Arizona,United States,22,12,3rd Place,3,6,"[10.0, 9.0, 9.0]",28.0,9.333333333333334,9.0,10.0,3,0.4714045207910317,1.0,7,15.555555555555555,False,False,0.14285714285714285,2.2857142857142847,0.0,22.8,percentage,False
Chelsea Kane,Mark Ballas,Actor/Actress,Arizona,United States,22,12,3rd Place,3,7,"[8.0, 8.5, 7.5, 8.0]",32.0,8.0,7.5,8.5,4,0.3535533905932738,3.0,6,16.976127320954905,False,False,0.5,0.5833333333333321,1.0,23.666666666666668,percentage,False
Chelsea Kane,Mark Ballas,Actor/Actress,Arizona,United States,22,12,3rd Place,3,8,"[9.0, 9.0, 9.5]",27.5,9.166666666666666,9.0,9.5,3,0.23570226039551584,1.0,5,21.153846153846153,False,False,0.2,1.5,0.0,24.857142857142858,percentage,False
Chelsea Kane,Mark Ballas,Actor/Actress,Arizona,United States,22,12,3rd Place,3,9,"[12.0, 12.0, 12.5]",36.5,12.166666666666666,12.0,12.5,3,0.23570226039551584,1.0,4,31.06382978723404,False,False,0.25,7.125,0.0,25.1875,percentage,False
Chelsea Kane,Mark Ballas,Actor/Actress,Arizona,United States,22,12,3rd Place,3,10,"[10.0, 9.6666, 10.0]",29.666600000000003,9.888866666666667,9.6666,10.0,3,0.1571662672317296,1.0,3,33.969480071129965,True,False,0.3333333333333333,0.5555666666666674,0.0,26.444444444444443,percentage,False
Chris Jericho,Cheryl Burke,Athlete,New York,United States,40,12,Eliminated Week 6,7,1,"[7.0, 6.0, 6.0]",19.0,6.333333333333333,6.0,7.0,3,0.4714045207910317,5.0,11,9.178743961352657,False,False,0.45454545454545453,0.18181818181818343,5.0,,percentage,False
Chris Jericho,Cheryl Burke,Athlete,New York,United States,40,12,Eliminated Week 6,7,2,"[8.0, 7.0, 8.0]",23.0,7.666666666666667,7.0,8.0,3,0.4714045207910317,1.0,11,10.648148148148149,False,False,0.09090909090909091,3.3636363636363633,0.0,19.0,percentage,False
Chris Jericho,Cheryl Burke,Athlete,New York,United States,40,12,Eliminated Week 6,7,3,"[7.0, 7.0, 7.0]",21.0,7.0,7.0,7.0,3,0.0,5.0,10,9.813084112149532,False,False,0.5,-0.3999999999999986,4.0,21.0,percentage,False
Chris Jericho,Cheryl Burke,Athlete,New York,United States,40,12,Eliminated Week 6,7,4,"[8.0, 7.0, 8.0]",23.0,7.666666666666667,7.0,8.0,3,0.4714045207910317,4.0,9,11.165048543689322,False,False,0.4444444444444444,0.11111111111111072,3.0,21.0,percentage,False
Chris Jericho,Cheryl Burke,Athlete,New York,United States,40,12,Eliminated Week 6,7,5,"[9.0, 8.0, 9.0]",26.0,8.666666666666666,8.0,9.0,3,0.4714045207910317,2.0,8,13.402061855670103,False,False,0.25,1.75,1.0,21.5,percentage,False
Chris Jericho,Cheryl Burke,Athlete,New York,United States,40,12,Eliminated Week 6,7,6,"[7.0, 8.0, 7.0]",22.0,7.333333333333333,7.0,8.0,3,0.4714045207910317,7.0,7,12.222222222222221,True,True,1.0,-3.7142857142857153,6.0,22.4,percentage,False
Hines Ward,Kym Johnson,Athlete,Non-US,South Korea,35,12,1st Place,1,1,"[7.0, 7.0, 7.0]",21.0,7.0,7.0,7.0,3,0.0,3.0,11,10.144927536231885,False,False,0.2727272727272727,2.1818181818181834,3.0,,percentage,False
Hines Ward,Kym Johnson,Athlete,Non-US,South Korea,35,12,1st Place,1,2,"[8.0, 7.0, 8.0]",23.0,7.666666666666667,7.0,8.0,3,0.4714045207910317,1.0,11,10.648148148148149,False,False,0.09090909090909091,3.3636363636363633,0.0,21.0,percentage,False
Hines Ward,Kym Johnson,Athlete,Non-US,South Korea,35,12,1st Place,1,3,"[9.0, 8.0, 8.0]",25.0,8.333333333333334,8.0,9.0,3,0.4714045207910317,1.0,10,11.682242990654206,False,False,0.1,3.6000000000000014,0.0,22.0,percentage,False
Hines Ward,Kym Johnson,Athlete,Non-US,South Korea,35,12,1st Place,1,4,"[9.0, 8.0, 8.0]",25.0,8.333333333333334,8.0,9.0,3,0.4714045207910317,2.0,9,12.135922330097088,False,False,0.2222222222222222,2.1111111111111107,1.0,23.0,percentage,False
Hines Ward,Kym Johnson,Athlete,Non-US,South Korea,35,12,1st Place,1,5,"[9.0, 9.0, 9.0]",27.0,9.0,9.0,9.0,3,0.0,1.0,8,13.917525773195877,False,False,0.125,2.75,0.0,23.5,percentage,False
Hines Ward,Kym Johnson,Athlete,Non-US,South Korea,35,12,1st Place,1,6,"[9.0, 9.0, 9.0]",27.0,9.0,9.0,9.0,3,0.0,3.0,7,15.0,False,False,0.42857142857142855,1.2857142857142847,1.0,24.2,percentage,False
Hines Ward,Kym Johnson,Athlete,Non-US,South Korea,35,12,1st Place,1,7,"[8.0, 8.0, 8.0, 9.0]",33.0,8.25,8.0,9.0,4,0.4330127018922193,1.0,6,17.50663129973475,False,False,0.16666666666666666,1.5833333333333321,0.0,24.666666666666668,percentage,False
Hines Ward,Kym Johnson,Athlete,Non-US,South Korea,35,12,1st Place,1,8,"[9.0, 9.0, 9.0]",27.0,9.0,9.0,9.0,3,0.0,2.0,5,20.76923076923077,False,False,0.4,1.0,0.5,25.857142857142858,percentage,False
Hines Ward,Kym Johnson,Athlete,Non-US,South Korea,35,12,1st Place,1,9,"[10.0, 10.0, 10.0]",30.0,10.0,10.0,10.0,3,0.0,2.0,4,25.53191489361702,False,False,0.5,0.625,6.5,26.0,percentage,False
Hines Ward,Kym Johnson,Athlete,Non-US,South Korea,35,12,1st Place,1,10,"[10.0, 9.6666, 10.0]",29.666600000000003,9.888866666666667,9.6666,10.0,3,0.1571662672317296,1.0,3,33.969480071129965,True,False,0.3333333333333333,0.5555666666666674,0.0,26.444444444444443,percentage,False
Kendra Wilkinson,Louis van Amstel,TV Personality,California,United States,25,12,Eliminated Week 7,6,1,"[6.0, 6.0, 6.0]",18.0,6.0,6.0,6.0,3,0.0,7.0,11,8.695652173913043,False,False,0.6363636363636364,-0.8181818181818166,6.0,,percentage,False
Kendra Wilkinson,Louis van Amstel,TV Personality,California,United States,25,12,Eliminated Week 7,6,2,"[7.0, 6.0, 6.0]",19.0,6.333333333333333,6.0,7.0,3,0.4714045207910317,6.0,11,8.796296296296296,False,False,0.5454545454545454,-0.6363636363636367,4.0,18.0,percentage,False
Kendra Wilkinson,Louis van Amstel,TV Personality,California,United States,25,12,Eliminated Week 7,6,3,"[8.0, 7.0, 8.0]",23.0,7.666666666666667,7.0,8.0,3,0.4714045207910317,3.0,10,10.74766355140187,False,False,0.3,1.6000000000000014,2.0,18.5,percentage,False
Kendra Wilkinson,Louis van Amstel,TV Personality,California,United States,25,12,Eliminated Week 7,6,4,"[6.0, 6.0, 6.0]",18.0,6.0,6.0,6.0,3,0.0,9.0,9,8.737864077669903,False,False,1.0,-4.888888888888889,8.0,20.0,percentage,False
Kendra Wilkinson,Louis van Amstel,TV Personality,California,United States,25,12,Eliminated Week 7,6,5,"[8.0, 7.0, 7.0]",22.0,7.333333333333333,7.0,8.0,3,0.4714045207910317,6.0,8,11.34020618556701,False,False,0.75,-2.25,5.0,19.5,percentage,False
Kendra Wilkinson,Louis van Amstel,TV Personality,California,United States,25,12,Eliminated Week 7,6,6,"[8.0, 8.0, 9.0]",25.0,8.333333333333334,8.0,9.0,3,0.4714045207910317,5.0,7,13.88888888888889,False,False,0.7142857142857143,-0.7142857142857153,3.0,20.0,percentage,False
Kendra Wilkinson,Louis van Amstel,TV Personality,California,United States,25,12,Eliminated Week 7,6,7,"[7.5, 7.5, 7.5, 8.0]",30.5,7.625,7.5,8.0,4,0.21650635094610965,4.0,6,16.180371352785148,True,True,0.6666666666666666,-0.9166666666666679,2.5,20.833333333333332,percentage,False
Kirstie Alley,Maksim Chmerkoskiy,Actor/Actress,Kansas,United States,60,12,2nd Place,2,1,"[8.0, 7.0, 8.0]",23.0,7.666666666666667,7.0,8.0,3,0.4714045207910317,2.0,11,11.11111111111111,False,False,0.18181818181818182,4.181818181818183,1.0,,percentage,False
Kirstie Alley,Maksim Chmerkoskiy,Actor/Actress,Kansas,United States,60,12,2nd Place,2,2,"[7.0, 6.0, 7.0]",20.0,6.666666666666667,6.0,7.0,3,0.4714045207910317,5.0,11,9.25925925925926,False,False,0.45454545454545453,0.3636363636363633,3.0,23.0,percentage,False
Kirstie Alley,Maksim Chmerkoskiy,Actor/Actress,Kansas,United States,60,12,2nd Place,2,3,"[7.0, 7.0, 7.0]",21.0,7.0,7.0,7.0,3,0.0,5.0,10,9.813084112149532,False,False,0.5,-0.3999999999999986,4.0,21.5,percentage,False
Kirstie Alley,Maksim Chmerkoskiy,Actor/Actress,Kansas,United States,60,12,2nd Place,2,4,"[7.0, 7.0, 8.0]",22.0,7.333333333333333,7.0,8.0,3,0.4714045207910317,7.0,9,10.679611650485436,False,False,0.7777777777777778,-0.8888888888888893,4.0,21.333333333333332,percentage,False
Kirstie Alley,Maksim Chmerkoskiy,Actor/Actress,Kansas,United States,60,12,2nd Place,2,5,"[8.0, 7.0, 8.0]",23.0,7.666666666666667,7.0,8.0,3,0.4714045207910317,5.0,8,11.855670103092782,False,False,0.625,-1.25,4.0,21.5,percentage,False
Kirstie Alley,Maksim Chmerkoskiy,Actor/Actress,Kansas,United States,60,12,2nd Place,2,6,"[8.0, 9.0, 9.0]",26.0,8.666666666666666,8.0,9.0,3,0.4714045207910317,4.0,7,14.444444444444443,False,False,0.5714285714285714,0.2857142857142847,2.0,21.8,percentage,False
Kirstie Alley,Maksim Chmerkoskiy,Actor/Actress,Kansas,United States,60,12,2nd Place,2,7,"[8.0, 7.0, 7.0, 8.0]",30.0,7.5,7.0,8.0,4,0.5,5.0,6,15.915119363395224,False,False,0.8333333333333334,-1.4166666666666679,3.0,22.5,percentage,False
Kirstie Alley,Maksim Chmerkoskiy,Actor/Actress,Kansas,United States,60,12,2nd Place,2,8,"[8.5, 9.0, 9.0]",26.5,8.833333333333334,8.5,9.0,3,0.23570226039551584,3.0,5,20.384615384615383,False,False,0.6,0.5,1.0,23.571428571428573,percentage,False
Kirstie Alley,Maksim Chmerkoskiy,Actor/Actress,Kansas,United States,60,12,2nd Place,2,9,"[9.0, 9.0, 9.0]",27.0,9.0,9.0,9.0,3,0.0,3.0,4,22.97872340425532,False,False,0.75,-2.375,9.5,23.9375,percentage,False
Kirstie Alley,Maksim Chmerkoskiy,Actor/Actress,Kansas,United States,60,12,2nd Place,2,10,"[9.3333, 9.3333, 9.3333]",27.999899999999997,9.3333,9.3333,9.3333,3,0.0,3.0,3,32.06103985774008,True,False,1.0,-1.1111333333333384,1.6667000000000058,24.27777777777778,percentage,False
Mike Catherwood,Lacey Schwimmer,Radio Personality,California,United States,32,12,Eliminated Week 2,11,1,"[5.0, 4.0, 4.0]",13.0,4.333333333333333,4.0,5.0,3,0.4714045207910317,11.0,11,6.280193236714976,False,False,1.0,-5.818181818181817,11.0,,percentage,False
Mike Catherwood,Lacey Schwimmer,Radio Personality,California,United States,32,12,Eliminated Week 2,11,2,"[6.0, 5.0, 6.0]",17.0,5.666666666666667,5.0,6.0,3,0.4714045207910317,9.0,11,7.87037037037037,True,True,0.8181818181818182,-2.6363636363636367,6.0,13.0,percentage,False
Petra Nemcova,Dmitry Chaplin,Model,Non-US,Czechoslovakia,31,12,Eliminated Week 5,8,1,"[6.0, 6.0, 6.0]",18.0,6.0,6.0,6.0,3,0.0,7.0,11,8.695652173913043,False,False,0.6363636363636364,-0.8181818181818166,6.0,,percentage,False
Petra Nemcova,Dmitry Chaplin,Model,Non-US,Czechoslovakia,31,12,Eliminated Week 5,8,2,"[6.0, 6.0, 6.0]",18.0,6.0,6.0,6.0,3,0.0,7.0,11,8.333333333333332,False,False,0.6363636363636364,-1.6363636363636367,5.0,18.0,percentage,False
Petra Nemcova,Dmitry Chaplin,Model,Non-US,Czechoslovakia,31,12,Eliminated Week 5,8,3,"[8.0, 9.0, 8.0]",25.0,8.333333333333334,8.0,9.0,3,0.4714045207910317,1.0,10,11.682242990654206,False,False,0.1,3.6000000000000014,0.0,18.0,percentage,False
Petra Nemcova,Dmitry Chaplin,Model,Non-US,Czechoslovakia,31,12,Eliminated Week 5,8,4,"[8.0, 7.0, 8.0]",23.0,7.666666666666667,7.0,8.0,3,0.4714045207910317,4.0,9,11.165048543689322,False,False,0.4444444444444444,0.11111111111111072,3.0,20.333333333333332,percentage,False
Petra Nemcova,Dmitry Chaplin,Model,Non-US,Czechoslovakia,31,12,Eliminated Week 5,8,5,"[7.0, 7.0, 8.0]",22.0,7.333333333333333,7.0,8.0,3,0.4714045207910317,6.0,8,11.34020618556701,True,True,0.75,-2.25,5.0,21.0,percentage,False
Ralph Macchio,Karina Smirnoff,Actor/Actress,New York,United States,49,12,Eliminated Week 9,4,1,"[8.0, 8.0, 8.0]",24.0,8.0,8.0,8.0,3,0.0,1.0,11,11.594202898550725,False,False,0.09090909090909091,5.181818181818183,0.0,,percentage,False
Ralph Macchio,Karina Smirnoff,Actor/Actress,New York,United States,49,12,Eliminated Week 9,4,2,"[7.0, 7.0, 7.0]",21.0,7.0,7.0,7.0,3,0.0,4.0,11,9.722222222222223,False,False,0.36363636363636365,1.3636363636363633,2.0,24.0,percentage,False
Ralph Macchio,Karina Smirnoff,Actor/Actress,New York,United States,49,12,Eliminated Week 9,4,3,"[7.0, 7.0, 7.0]",21.0,7.0,7.0,7.0,3,0.0,5.0,10,9.813084112149532,False,False,0.5,-0.3999999999999986,4.0,22.5,percentage,False
Ralph Macchio,Karina Smirnoff,Actor/Actress,New York,United States,49,12,Eliminated Week 9,4,4,"[8.0, 8.0, 9.0]",25.0,8.333333333333334,8.0,9.0,3,0.4714045207910317,2.0,9,12.135922330097088,False,False,0.2222222222222222,2.1111111111111107,1.0,22.0,percentage,False
Ralph Macchio,Karina Smirnoff,Actor/Actress,New York,United States,49,12,Eliminated Week 9,4,5,"[8.0, 7.0, 7.0]",22.0,7.333333333333333,7.0,8.0,3,0.4714045207910317,6.0,8,11.34020618556701,False,False,0.75,-2.25,5.0,22.75,percentage,False
Ralph Macchio,Karina Smirnoff,Actor/Actress,New York,United States,49,12,Eliminated Week 9,4,6,"[8.0, 8.0, 8.0]",24.0,8.0,8.0,8.0,3,0.0,6.0,7,13.333333333333334,False,False,0.8571428571428571,-1.7142857142857153,4.0,22.6,percentage,False
Ralph Macchio,Karina Smirnoff,Actor/Actress,New York,United States,49,12,Eliminated Week 9,4,7,"[9.0, 8.5, 7.5, 8.0]",33.0,8.25,7.5,9.0,4,0.5590169943749475,1.0,6,17.50663129973475,False,False,0.16666666666666666,1.5833333333333321,0.0,22.833333333333332,percentage,False
Ralph Macchio,Karina Smirnoff,Actor/Actress,New York,United States,49,12,Eliminated Week 9,4,8,"[7.5, 7.5, 8.0]",23.0,7.666666666666667,7.5,8.0,3,0.23570226039551584,5.0,5,17.692307692307693,False,False,1.0,-3.0,4.5,24.285714285714285,percentage,False
