season,week,celebrity_name,judge_total,judge_rank,judge_share,air_date,air_date_source,pageviews
14,5,William Levy,29.0,1.0,0.12946428571428573,2012-04-10,wikipedia_week_date_table,
14,6,Donald Driver,33.9999,4.0,0.13178291569008133,2012-03-27,wikipedia_week_date_table,
14,6,Gavin DeGraw,0.0,9.0,0.0,2012-03-27,wikipedia_week_date_table,
14,6,Gladys Knight,24.0,8.0,0.09302350820331683,2012-03-27,wikipedia_week_date_table,
14,6,Jack Wagner,0.0,9.0,0.0,2012-03-27,wikipedia_week_date_table,
14,6,Jaleel White,36.9998,2.0,0.14341046661754508,2012-03-27,wikipedia_week_date_table,
14,6,Katherine Jenkins,38.9999,1.0,0.151162813232439,2012-03-27,wikipedia_week_date_table,
14,6,Maria Menounos,29.999899999999997,6.0,0.11627899765619518,2012-03-27,wikipedia_week_date_table,
14,6,Martina Navratilova,0.0,9.0,0.0,2012-03-27,wikipedia_week_date_table,
14,6,Melissa Gilbert,30.0,5.0,0.11627938525414604,2012-03-27,wikipedia_week_date_table,
14,6,Roshon Fegan,27.9998,7.0,0.10852665104130127,2012-03-27,wikipedia_week_date_table,
14,6,Sherri Sheperd,0.0,9.0,0.0,2012-03-27,wikipedia_week_date_table,
14,6,William Levy,36.0,3.0,0.13953526230497523,2012-03-27,wikipedia_week_date_table,
14,7,Donald Driver,26.5,3.0,0.1444141689373297,2012-05-08,wikipedia_week_date_table,
14,7,Gavin DeGraw,0.0,8.0,0.0,2012-05-08,wikipedia_week_date_table,
14,7,Gladys Knight,0.0,8.0,0.0,2012-05-08,wikipedia_week_date_table,
14,7,Jack Wagner,0.0,8.0,0.0,2012-05-08,wikipedia_week_date_table,
14,7,Jaleel White,25.5,6.0,0.13896457765667575,2012-05-08,wikipedia_week_date_table,
14,7,Katherine Jenkins,27.0,2.0,0.14713896457765668,2012-05-08,wikipedia_week_date_table,
14,7,Maria Menounos,28.5,1.0,0.1553133514986376,2012-05-08,wikipedia_week_date_table,
14,7,Martina Navratilova,0.0,8.0,0.0,2012-05-08,wikipedia_week_date_table,
14,7,Melissa Gilbert,23.5,7.0,0.12806539509536785,2012-05-08,wikipedia_week_date_table,
14,7,Roshon Fegan,26.0,5.0,0.14168937329700274,2012-05-08,wikipedia_week_date_table,
14,7,Sherri Sheperd,0.0,8.0,0.0,2012-05-08,wikipedia_week_date_table,
14,7,William Levy,26.5,3.0,0.1444141689373297,2012-05-08,wikipedia_week_date_table,
14,8,Donald Driver,27.5,3.0,0.16819571865443425,2012-05-15,wikipedia_week_date_table,
14,8,Gavin DeGraw,0.0,7.0,0.0,2012-05-15,wikipedia_week_date_table,
14,8,Gladys Knight,0.0,7.0,0.0,2012-05-15,wikipedia_week_date_table,
14,8,Jack Wagner,0.0,7.0,0.0,2012-05-15,wikipedia_week_date_table,
14,8,Jaleel White,0.0,7.0,0.0,2012-05-15,wikipedia_week_date_table,
14,8,Katherine Jenkins,27.5,3.0,0.16819571865443425,2012-05-15,wikipedia_week_date_table,
14,8,Maria Menounos,26.5,5.0,0.1620795107033639,2012-05-15,wikipedia_week_date_table,
14,8,Martina Navratilova,0.0,7.0,0.0,2012-05-15,wikipedia_week_date_table,
14,8,Melissa Gilbert,25.5,6.0,0.1559633027522936,2012-05-15,wikipedia_week_date_table,
14,8,Roshon Fegan,28.0,2.0,0.1712538226299694,2012-05-15,wikipedia_week_date_table,
14,8,Sherri Sheperd,0.0,7.0,0.0,2012-05-15,wikipedia_week_date_table,
14,8,William Levy,28.5,1.0,0.1743119266055046,2012-05-15,wikipedia_week_date_table,
14,9,Donald Driver,28.5,3.0,0.24782608695652175,,,
14,9,Gavin DeGraw,0.0,5.0,0.0,,,
14,9,Gladys Knight,0.0,5.0,0.0,,,
14,9,Jack Wagner,0.0,5.0,0.0,,,
14,9,Jaleel White,0.0,5.0,0.0,,,
14,9,Katherine Jenkins,28.0,4.0,0.24347826086956523,,,
14,9,Maria Menounos,29.5,1.0,0.2565217391304348,,,
14,9,Martina Navratilova,0.0,5.0,0.0,,,
14,9,Melissa Gilbert,0.0,5.0,0.0,,,
14,9,Roshon Fegan,0.0,5.0,0.0,,,
14,9,Sherri Sheperd,0.0,5.0,0.0,,,
14,9,William Levy,29.0,2.0,0.25217391304347825,,,
14,10,Donald Driver,29.666600000000003,2.0,0.33208930162582334,,,
14,10,Gavin DeGraw,0.0,4.0,0.0,,,
14,10,Gladys Knight,0.0,4.0,0.0,,,
14,10,Jack Wagner,0.0,4.0,0.0,,,
14,10,Jaleel White,0.0,4.0,0.0,,,
14,10,Katherine Jenkins,30.0,1.0,0.3358213967483533,,,
14,10,Maria Menounos,0.0,4.0,0.0,,,
14,10,Martina Navratilova,0.0,4.0,0.0,,,
14,10,Melissa Gilbert,0.0,4.0,0.0,,,
14,10,Roshon Fegan,0.0,4.0,0.0,,,
14,10,Sherri Sheperd,0.0,4.0,0.0,,,
14,10,William Levy,29.666600000000003,2.0,0.33208930162582334,,,
14,11,Donald Driver,,,,,,
14,11,Gavin DeGraw,,,,,,
14,11,Gladys Knight,,,,,,
14,11,Jack Wagner,,,,,,
14,11,Jaleel White,,,,,,
14,11,Katherine Jenkins,,,,,,
14,11,Maria Menounos,,,,,,
14,11,Martina Navratilova,,,,,,
14,11,Melissa Gilbert,,,,,,
14,11,Roshon Fegan,,,,,,
14,11,Sherri Sheperd,,,,,,
14,11,William Levy,,,,,,
15,1,Apolo Anton Ohno,22.0,4.0,0.07956600361663653,,,
15,1,Bristol Palin,19.5,11.0,0.0705244122965642,,,
15,1,Drew Lachey,21.5,6.0,0.07775768535262206,,,
15,1,Emmitt Smith,24.5,1.0,0.08860759493670886,,,
15,1,Gilles Marini,24.0,2.0,0.0867992766726944,,,
15,1,Helio Castroneves,21.5,6.0,0.07775768535262206,,,
15,1,Joey Fatone,20.5,10.0,0.07414104882459313,,,
15,1,Kelly Monaco,21.5,6.0,0.07775768535262206,,,
15,1,Kirstie Alley,19.0,12.0,0.06871609403254973,,,
15,1,Melissa Rycroft,21.0,9.0,0.0759493670886076,,,
15,1,Pamela Anderson,17.0,13.0,0.06148282097649186,,,
15,1,Sabrina Bryan,22.5,3.0,0.081374321880651,,,
15,1,Shawn Johnson,22.0,4.0,0.07956600361663653,,,
15,2,Apolo Anton Ohno,24.5,4.0,0.08876811594202899,,,
15,2,Bristol Palin,18.0,12.0,0.06521739130434782,,,
15,2,Drew Lachey,22.5,7.0,0.08152173913043478,,,
15,2,Emmitt Smith,22.5,7.0,0.08152173913043478,,,
15,2,Gilles Marini,25.5,2.0,0.09239130434782608,,,
15,2,Helio Castroneves,23.0,6.0,0.08333333333333333,,,
15,2,Joey Fatone,22.5,7.0,0.08152173913043478,,,
15,2,Kelly Monaco,22.0,10.0,0.07971014492753623,,,
15,2,Kirstie Alley,21.0,11.0,0.07608695652173914,,,
15,2,Melissa Rycroft,23.5,5.0,0.08514492753623189,,,
15,2,Pamela Anderson,0.0,13.0,0.0,,,
15,2,Sabrina Bryan,26.0,1.0,0.09420289855072464,,,
15,2,Shawn Johnson,25.0,3.0,0.09057971014492754,,,
15,3,Apolo Anton Ohno,25.5,4.0,0.09172661870503597,,,
15,3,Bristol Palin,22.5,11.0,0.08093525179856115,,,
15,3,Drew Lachey,24.0,9.0,0.08633093525179857,,,
15,3,Emmitt Smith,25.0,8.0,0.08992805755395683,,,
15,3,Gilles Marini,25.5,4.0,0.09172661870503597,,,
15,3,Helio Castroneves,25.5,4.0,0.09172661870503597,,,
15,3,Joey Fatone,0.0,12.0,0.0,,,
15,3,Kelly Monaco,27.0,1.0,0.09712230215827339,,,
15,3,Kirstie Alley,24.0,9.0,0.08633093525179857,,,
15,3,Melissa Rycroft,27.0,1.0,0.09712230215827339,,,
15,3,Pamela Anderson,0.0,12.0,0.0,,,
15,3,Sabrina Bryan,25.5,4.0,0.09172661870503597,,,
15,3,Shawn Johnson,26.5,3.0,0.09532374100719425,,,
15,4,Apolo Anton Ohno,34.5,7.0,0.10730948678071539,,,
15,4,Bristol Palin,32.0,8.0,0.09953343701399689,,,
15,4,Drew Lachey,0.0,10.0,0.0,,,
15,4,Emmitt Smith,36.0,5.0,0.1119751166407465,,,
15,4,Gilles Marini,39.5,1.0,0.12286158631415241,,,
15,4,Helio Castroneves,0.0,10.0,0.0,,,
15,4,Joey Fatone,0.0,10.0,0.0,,,
15,4,Kelly Monaco,37.5,3.0,0.1166407465007776,,,
15,4,Kirstie Alley,30.0,9.0,0.09331259720062209,,,
15,4,Melissa Rycroft,37.0,4.0,0.1150855365474339,,,
15,4,Pamela Anderson,0.0,10.0,0.0,,,
15,4,Sabrina Bryan,35.5,6.0,0.1104199066874028,,,
15,4,Shawn Johnson,39.5,1.0,0.12286158631415241,,,
15,5,Apolo Anton Ohno,28.25,2.0,0.12710911136107986,,,
15,5,Bristol Palin,0.0,9.0,0.0,,,
15,5,Drew Lachey,0.0,9.0,0.0,,,
15,5,Emmitt Smith,28.0,6.0,0.12598425196850394,,,
15,5,Gilles Marini,28.25,2.0,0.12710911136107986,,,
15,5,Helio Castroneves,0.0,9.0,0.0,,,
15,5,Joey Fatone,0.0,9.0,0.0,,,
15,5,Kelly Monaco,25.75,8.0,0.11586051743532058,,,
15,5,Kirstie Alley,26.25,7.0,0.11811023622047244,,,
15,5,Melissa Rycroft,28.25,2.0,0.12710911136107986,,,
15,5,Pamela Anderson,0.0,9.0,0.0,,,
15,5,Sabrina Bryan,29.25,1.0,0.13160854893138357,,,
15,5,Shawn Johnson,28.25,2.0,0.12710911136107986,,,
15,6,Apolo Anton Ohno,30.0,1.0,0.13274336283185842,,,
15,6,Bristol Palin,0.0,9.0,0.0,,,
15,6,Drew Lachey,0.0,9.0,0.0,,,
15,6,Emmitt Smith,26.5,8.0,0.1172566371681416,,,
15,6,Gilles Marini,27.5,5.0,0.12168141592920353,,,
15,6,Helio Castroneves,0.0,9.0,0.0,,,
15,6,Joey Fatone,0.0,9.0,0.0,,,
15,6,Kelly Monaco,27.0,7.0,0.11946902654867257,,,
15,6,Kirstie Alley,27.5,5.0,0.12168141592920353,,,
15,6,Melissa Rycroft,29.5,3.0,0.13053097345132744,,,
15,6,Pamela Anderson,0.0,9.0,0.0,,,
15,6,Sabrina Bryan,30.0,1.0,0.13274336283185842,,,
15,6,Shawn Johnson,28.0,4.0,0.12389380530973451,,,
15,7,Apolo Anton Ohno,33.0,6.0,0.13636403080504778,,,
15,7,Bristol Palin,0.0,8.0,0.0,,,
15,7,Drew Lachey,0.0,8.0,0.0,,,
15,7,Emmitt Smith,34.4999,4.0,0.14256198261730507,,,
15,7,Gilles Marini,33.4998,5.0,0.1384293260352406,,,
15,7,Helio Castroneves,0.0,8.0,0.0,,,
15,7,Joey Fatone,0.0,8.0,0.0,,,
15,7,Kelly Monaco,36.0,3.0,0.14876076087823395,,,
15,7,Kirstie Alley,27.999899999999997,7.0,0.1157024007920684,,,
15,7,Melissa Rycroft,38.9999,1.0,0.16115707772708432,,,
15,7,Pamela Anderson,0.0,8.0,0.0,,,
15,7,Sabrina Bryan,0.0,8.0,0.0,,,
15,7,Shawn Johnson,37.9998,2.0,0.15702442114501983,,,
15,8,Apolo Anton Ohno,29.2777,2.0,0.1469193195013584,,,
15,8,Bristol Palin,0.0,8.0,0.0,,,
15,8,Drew Lachey,0.0,8.0,0.0,,,
15,8,Emmitt Smith,29.0554,4.0,0.1458037890899821,,,
15,8,Gilles Marini,29.2777,2.0,0.1469193195013584,,,
15,8,Helio Castroneves,0.0,8.0,0.0,,,
15,8,Joey Fatone,0.0,8.0,0.0,,,
15,8,Kelly Monaco,28.3333,5.0,0.1421801970519487,,,
15,8,Kirstie Alley,25.5,7.0,0.127962327890669,,,
15,8,Melissa Rycroft,30.0,1.0,0.15054391516549293,,,
15,8,Pamela Anderson,0.0,8.0,0.0,,,
15,8,Sabrina Bryan,0.0,8.0,0.0,,,
15,8,Shawn Johnson,27.8333,6.0,0.13967113179919047,,,
15,9,Apolo Anton Ohno,28.610999999999997,3.0,0.20291532535175605,,,
15,9,Bristol Palin,0.0,6.0,0.0,,,
15,9,Drew Lachey,0.0,6.0,0.0,,,
15,9,Emmitt Smith,27.0,5.0,0.19148976912716836,,,
15,9,Gilles Marini,0.0,6.0,0.0,,,
15,9,Helio Castroneves,0.0,6.0,0.0,,,
15,9,Joey Fatone,0.0,6.0,0.0,,,
15,9,Kelly Monaco,27.110999999999997,4.0,0.19227700484469115,,,
15,9,Kirstie Alley,0.0,6.0,0.0,,,
15,9,Melissa Rycroft,28.7777,2.0,0.20409759737077457,,,
15,9,Pamela Anderson,0.0,6.0,0.0,,,
15,9,Sabrina Bryan,0.0,6.0,0.0,,,
15,9,Shawn Johnson,29.5,1.0,0.2092203033056099,,,
15,10,Apolo Anton Ohno,0.0,4.0,0.0,,,
15,10,Bristol Palin,0.0,4.0,0.0,,,
15,10,Drew Lachey,0.0,4.0,0.0,,,
15,10,Emmitt Smith,0.0,4.0,0.0,,,
15,10,Gilles Marini,0.0,4.0,0.0,,,
15,10,Helio Castroneves,0.0,4.0,0.0,,,
15,10,Joey Fatone,0.0,4.0,0.0,,,
15,10,Kelly Monaco,29.1109,2.0,0.3331212530739241,,,
15,10,Kirstie Alley,0.0,4.0,0.0,,,
15,10,Melissa Rycroft,29.333099999999998,1.0,0.33566392755094215,,,
15,10,Pamela Anderson,0.0,4.0,0.0,,,
15,10,Sabrina Bryan,0.0,4.0,0.0,,,
15,10,Shawn Johnson,28.9443,3.0,0.3312148193751337,,,
15,11,Apolo Anton Ohno,,,,,,
15,11,Bristol Palin,,,,,,
15,11,Drew Lachey,,,,,,
15,11,Emmitt Smith,,,,,,
15,11,Gilles Marini,,,,,,
15,11,Helio Castroneves,,,,,,
15,11,Joey Fatone,,,,,,
15,11,Kelly Monaco,,,,,,
15,11,Kirstie Alley,,,,,,
15,11,Melissa Rycroft,,,,,,
15,11,Pamela Anderson,,,,,,
15,11,Sabrina Bryan,,,,,,
15,11,Shawn Johnson,,,,,,
16,1,Alexandra Raisman,21.0,2.0,0.09170305676855896,,,
16,1,Andy Dick,17.0,11.0,0.07423580786026202,,,
16,1,D. L. Hughley,12.0,12.0,0.05240174672489083,,,
16,1,Dorothy Hamill,21.0,2.0,0.09170305676855896,,,
16,1,Ingo Rademacher,20.0,5.0,0.08733624454148471,,,
16,1,Jacoby Jones,20.0,5.0,0.08733624454148471,,,
16,1,Kellie Pickler,21.0,2.0,0.09170305676855896,,,
16,1,Lisa Vanderpump,18.0,8.0,0.07860262008733625,,,
16,1,Sean Lowe,19.0,7.0,0.08296943231441048,,,
16,1,Victor Ortiz,18.0,8.0,0.07860262008733625,,,
16,1,Wynonna Judd,18.0,8.0,0.07860262008733625,,,
16,1,Zendaya,24.0,1.0,0.10480349344978165,,,
16,2,Alexandra Raisman,24.0,3.0,0.09836065573770492,,,
16,2,Andy Dick,20.0,5.0,0.08196721311475409,,,
16,2,D. L. Hughley,16.0,11.0,0.06557377049180328,,,
16,2,Dorothy Hamill,15.0,12.0,0.06147540983606557,,,
16,2,Ingo Rademacher,20.0,5.0,0.08196721311475409,,,
16,2,Jacoby Jones,23.0,4.0,0.0942622950819672,,,
16,2,Kellie Pickler,26.0,1.0,0.10655737704918032,,,
16,2,Lisa Vanderpump,18.0,8.0,0.07377049180327869,,,
16,2,Sean Lowe,20.0,5.0,0.08196721311475409,,,
16,2,Victor Ortiz,18.0,8.0,0.07377049180327869,,,
16,2,Wynonna Judd,18.0,8.0,0.07377049180327869,,,
16,2,Zendaya,26.0,1.0,0.10655737704918032,,,
16,3,Alexandra Raisman,23.0,4.0,0.09787250701703322,,,
16,3,Andy Dick,18.0,9.0,0.07659587505680861,,,
16,3,D. L. Hughley,16.0,10.0,0.06808522227271877,,,
16,3,Dorothy Hamill,0.0,12.0,0.0,,,
16,3,Ingo Rademacher,21.0,6.0,0.08936185423294338,,,
16,3,Jacoby Jones,25.9998,1.0,0.11063763512788959,,,
16,3,Kellie Pickler,25.0,3.0,0.10638315980112308,,,
16,3,Lisa Vanderpump,21.0,6.0,0.08936185423294338,,,
16,3,Sean Lowe,21.0,6.0,0.08936185423294338,,,
16,3,Victor Ortiz,23.0,4.0,0.09787250701703322,,,
16,3,Wynonna Judd,15.0,11.0,0.06382989588067384,,,
16,3,Zendaya,25.9998,1.0,0.11063763512788959,,,
16,4,Alexandra Raisman,27.0,1.0,0.12053571428571429,,,
16,4,Andy Dick,21.0,6.0,0.09375,,,
16,4,D. L. Hughley,21.0,6.0,0.09375,,,
16,4,Dorothy Hamill,0.0,11.0,0.0,,,
16,4,Ingo Rademacher,23.0,5.0,0.10267857142857142,,,
16,4,Jacoby Jones,24.0,4.0,0.10714285714285714,,,
16,4,Kellie Pickler,26.0,2.0,0.11607142857142858,,,
16,4,Lisa Vanderpump,18.0,9.0,0.08035714285714286,,,
16,4,Sean Lowe,20.0,8.0,0.08928571428571429,,,
16,4,Victor Ortiz,18.0,9.0,0.08035714285714286,,,
16,4,Wynonna Judd,0.0,11.0,0.0,,,
16,4,Zendaya,26.0,2.0,0.11607142857142858,,,
16,5,Alexandra Raisman,25.0,4.0,0.11961722488038277,,,
16,5,Andy Dick,18.0,8.0,0.0861244019138756,,,
16,5,D. L. Hughley,18.0,8.0,0.0861244019138756,,,
16,5,Dorothy Hamill,0.0,10.0,0.0,,,
16,5,Ingo Rademacher,21.0,6.0,0.10047846889952153,,,
16,5,Jacoby Jones,26.0,3.0,0.12440191387559808,,,
16,5,Kellie Pickler,27.0,2.0,0.1291866028708134,,,
16,5,Lisa Vanderpump,0.0,10.0,0.0,,,
16,5,Sean Lowe,24.0,5.0,0.11483253588516747,,,
16,5,Victor Ortiz,21.0,6.0,0.10047846889952153,,,
16,5,Wynonna Judd,0.0,10.0,0.0,,,
16,5,Zendaya,29.0,1.0,0.13875598086124402,,,
16,6,Alexandra Raisman,26.0,2.0,0.13793103448275862,,,
16,6,Andy Dick,21.5,7.0,0.11405835543766578,,,
16,6,D. L. Hughley,0.0,9.0,0.0,,,
16,6,Dorothy Hamill,0.0,9.0,0.0,,,
16,6,Ingo Rademacher,23.0,4.0,0.1220159151193634,,,
16,6,Jacoby Jones,22.5,6.0,0.11936339522546419,,,
16,6,Kellie Pickler,27.0,1.0,0.14323607427055704,,,
16,6,Lisa Vanderpump,0.0,9.0,0.0,,,
16,6,Sean Lowe,23.0,4.0,0.1220159151193634,,,
16,6,Victor Ortiz,20.0,8.0,0.10610079575596817,,,
16,6,Wynonna Judd,0.0,9.0,0.0,,,
16,6,Zendaya,25.5,3.0,0.13527851458885942,,,
16,7,Alexandra Raisman,32.0,1.0,0.17391304347826086,,,
16,7,Andy Dick,17.0,7.0,0.09239130434782608,,,
16,7,D. L. Hughley,0.0,8.0,0.0,,,
16,7,Dorothy Hamill,0.0,8.0,0.0,,,
16,7,Ingo Rademacher,25.0,5.0,0.1358695652173913,,,
16,7,Jacoby Jones,27.0,4.0,0.14673913043478262,,,
16,7,Kellie Pickler,29.0,3.0,0.15760869565217392,,,
16,7,Lisa Vanderpump,0.0,8.0,0.0,,,
16,7,Sean Lowe,24.0,6.0,0.13043478260869565,,,
16,7,Victor Ortiz,0.0,8.0,0.0,,,
16,7,Wynonna Judd,0.0,8.0,0.0,,,
16,7,Zendaya,30.0,2.0,0.16304347826086957,,,
16,8,Alexandra Raisman,28.0,2.0,0.18006430868167203,,,
16,8,Andy Dick,0.0,7.0,0.0,,,
16,8,D. L. Hughley,0.0,7.0,0.0,,,
16,8,Dorothy Hamill,0.0,7.0,0.0,,,
16,8,Ingo Rademacher,24.0,5.0,0.15434083601286175,,,
16,8,Jacoby Jones,26.0,4.0,0.16720257234726688,,,
16,8,Kellie Pickler,27.5,3.0,0.17684887459807075,,,
16,8,Lisa Vanderpump,0.0,7.0,0.0,,,
16,8,Sean Lowe,21.0,6.0,0.13504823151125403,,,
16,8,Victor Ortiz,0.0,7.0,0.0,,,
16,8,Wynonna Judd,0.0,7.0,0.0,,,
16,8,Zendaya,29.0,1.0,0.1864951768488746,,,
16,9,Alexandra Raisman,29.5,1.0,0.20921985815602837,,,
16,9,Andy Dick,0.0,6.0,0.0,,,
16,9,D. L. Hughley,0.0,6.0,0.0,,,
16,9,Dorothy Hamill,0.0,6.0,0.0,,,
16,9,Ingo Rademacher,25.5,5.0,0.18085106382978725,,,
16,9,Jacoby Jones,29.5,1.0,0.20921985815602837,,,
16,9,Kellie Pickler,29.0,3.0,0.20567375886524822,,,
16,9,Lisa Vanderpump,0.0,6.0,0.0,,,
16,9,Sean Lowe,0.0,6.0,0.0,,,
16,9,Victor Ortiz,0.0,6.0,0.0,,,
16,9,Wynonna Judd,0.0,6.0,0.0,,,
16,9,Zendaya,27.5,4.0,0.1950354609929078,,,
16,10,Alexandra Raisman,29.0,3.0,0.24786345971235874,,,
16,10,Andy Dick,0.0,5.0,0.0,,,
16,10,D. L. Hughley,0.0,5.0,0.0,,,
16,10,Dorothy Hamill,0.0,5.0,0.0,,,
16,10,Ingo Rademacher,0.0,5.0,0.0,,,
16,10,Jacoby Jones,27.999899999999997,4.0,0.2393155891586232,,,
16,10,Kellie Pickler,30.0,1.0,0.256410475564509,,,
16,10,Lisa Vanderpump,0.0,5.0,0.0,,,
16,10,Sean Lowe,0.0,5.0,0.0,,,
16,10,Victor Ortiz,0.0,5.0,0.0,,,
16,10,Wynonna Judd,0.0,5.0,0.0,,,
16,10,Zendaya,30.0,1.0,0.256410475564509,,,
16,11,Alexandra Raisman,,,,,,
16,11,Andy Dick,,,,,,
16,11,D. L. Hughley,,,,,,
16,11,Dorothy Hamill,,,,,,
16,11,Ingo Rademacher,,,,,,
16,11,Jacoby Jones,,,,,,
16,11,Kellie Pickler,,,,,,
16,11,Lisa Vanderpump,,,,,,
16,11,Sean Lowe,,,,,,
16,11,Victor Ortiz,,,,,,
16,11,Wynonna Judd,,,,,,
16,11,Zendaya,,,,,,
17,1,Amber Riley,27.0,1.0,0.10546875,,,
17,1,Bill Engvall,18.0,10.0,0.0703125,,,
17,1,Bill Nye,14.0,12.0,0.0546875,,,
17,1,Brant Daugherty,22.0,6.0,0.0859375,,,
17,1,Christina Milian,22.0,6.0,0.0859375,,,
17,1,Corbin Bleu,24.0,2.0,0.09375,,,
17,1,Elizabeth Berkley Lauren,24.0,2.0,0.09375,,,
17,1,Jack Osbourne,23.0,4.0,0.08984375,,,
17,1,Keyshawn Johnson,17.0,11.0,0.06640625,,,
17,1,Leah Remini,21.0,8.0,0.08203125,,,
17,1,"Nicole ""Snooki"" Polizzi",23.0,4.0,0.08984375,,,
17,1,Valerie Harper,21.0,8.0,0.08203125,,,
17,2,Amber Riley,24.0,4.0,0.09022556390977443,,,
17,2,Bill Engvall,21.0,8.0,0.07894736842105263,,,
17,2,Bill Nye,17.0,12.0,0.06390977443609022,,,
17,2,Brant Daugherty,23.0,7.0,0.08646616541353383,,,
17,2,Christina Milian,25.0,2.0,0.09398496240601503,,,
17,2,Corbin Bleu,26.0,1.0,0.09774436090225563,,,
17,2,Elizabeth Berkley Lauren,25.0,2.0,0.09398496240601503,,,
17,2,Jack Osbourne,24.0,4.0,0.09022556390977443,,,
17,2,Keyshawn Johnson,18.0,11.0,0.06766917293233082,,,
17,2,Leah Remini,24.0,4.0,0.09022556390977443,,,
17,2,"Nicole ""Snooki"" Polizzi",20.0,9.0,0.07518796992481203,,,
17,2,Valerie Harper,19.0,10.0,0.07142857142857142,,,
17,3,Amber Riley,24.0,6.0,0.09411764705882353,,,
17,3,Bill Engvall,24.0,6.0,0.09411764705882353,,,
17,3,Bill Nye,16.0,10.0,0.06274509803921569,,,
17,3,Brant Daugherty,27.0,1.0,0.10588235294117647,,,
17,3,Christina Milian,26.0,2.0,0.10196078431372549,,,
17,3,Corbin Bleu,26.0,2.0,0.10196078431372549,,,
17,3,Elizabeth Berkley Lauren,25.0,4.0,0.09803921568627451,,,
17,3,Jack Osbourne,22.0,9.0,0.08627450980392157,,,
17,3,Keyshawn Johnson,0.0,12.0,0.0,,,
17,3,Leah Remini,24.0,6.0,0.09411764705882353,,,
17,3,"Nicole ""Snooki"" Polizzi",25.0,4.0,0.09803921568627451,,,
17,3,Valerie Harper,16.0,10.0,0.06274509803921569,,,
17,4,Amber Riley,27.0,1.0,0.11392405063291139,,,
17,4,Bill Engvall,21.0,8.0,0.08860759493670886,,,
17,4,Bill Nye,0.0,11.0,0.0,,,
17,4,Brant Daugherty,21.0,8.0,0.08860759493670886,,,
17,4,Christina Milian,24.0,4.0,0.10126582278481013,,,
17,4,Corbin Bleu,27.0,1.0,0.11392405063291139,,,
17,4,Elizabeth Berkley Lauren,27.0,1.0,0.11392405063291139,,,
17,4,Jack Osbourne,24.0,4.0,0.10126582278481013,,,
17,4,Keyshawn Johnson,0.0,11.0,0.0,,,
17,4,Leah Remini,24.0,4.0,0.10126582278481013,,,
17,4,"Nicole ""Snooki"" Polizzi",24.0,4.0,0.10126582278481013,,,
17,4,Valerie Harper,18.0,10.0,0.0759493670886076,,,
17,5,Amber Riley,26.0,6.0,0.11063829787234042,,,
17,5,Bill Engvall,24.0,8.0,0.10212765957446808,,,
17,5,Bill Nye,0.0,10.0,0.0,,,
17,5,Brant Daugherty,27.0,3.0,0.1148936170212766,,,
17,5,Christina Milian,28.0,1.0,0.11914893617021277,,,
17,5,Corbin Bleu,28.0,1.0,0.11914893617021277,,,
17,5,Elizabeth Berkley Lauren,26.0,6.0,0.11063829787234042,,,
17,5,Jack Osbourne,27.0,3.0,0.1148936170212766,,,
17,5,Keyshawn Johnson,0.0,10.0,0.0,,,
17,5,Leah Remini,22.0,9.0,0.09361702127659574,,,
17,5,"Nicole ""Snooki"" Polizzi",27.0,3.0,0.1148936170212766,,,
17,5,Valerie Harper,0.0,10.0,0.0,,,
17,6,Amber Riley,31.999899999999997,1.0,0.13852818537899697,,,
17,6,Bill Engvall,23.9999,8.0,0.10389603080876471,,,
17,6,Bill Nye,0.0,9.0,0.0,,,
17,6,Brant Daugherty,31.0,3.0,0.13419959895965008,,,
17,6,Christina Milian,0.0,9.0,0.0,,,
17,6,Corbin Bleu,26.999899999999997,6.0,0.1168830887726018,,,
17,6,Elizabeth Berkley Lauren,31.9998,2.0,0.13852775247706486,,,
17,6,Jack Osbourne,26.9998,7.0,0.11688265587066968,,,
17,6,Keyshawn Johnson,0.0,9.0,0.0,,,
17,6,Leah Remini,27.999899999999997,5.0,0.12121210809388083,,,
17,6,"Nicole ""Snooki"" Polizzi",30.0,4.0,0.12987057963837104,,,
17,6,Valerie Harper,0.0,9.0,0.0,,,
17,7,Amber Riley,29.5,1.0,0.13318284424379231,,,
17,7,Bill Engvall,25.0,8.0,0.11286681715575621,,,
17,7,Bill Nye,0.0,9.0,0.0,,,
17,7,Brant Daugherty,28.5,3.0,0.12866817155756208,,,
17,7,Christina Milian,0.0,9.0,0.0,,,
17,7,Corbin Bleu,29.5,1.0,0.13318284424379231,,,
17,7,Elizabeth Berkley Lauren,27.0,5.0,0.12189616252821671,,,
17,7,Jack Osbourne,28.5,3.0,0.12866817155756208,,,
17,7,Keyshawn Johnson,0.0,9.0,0.0,,,
17,7,Leah Remini,26.5,7.0,0.11963882618510158,,,
17,7,"Nicole ""Snooki"" Polizzi",27.0,5.0,0.12189616252821671,,,
17,7,Valerie Harper,0.0,9.0,0.0,,,
17,8,Amber Riley,28.0,3.0,0.14583333333333334,,,
17,8,Bill Engvall,24.0,7.0,0.125,,,
17,8,Bill Nye,0.0,8.0,0.0,,,
17,8,Brant Daugherty,27.0,5.0,0.140625,,,
17,8,Christina Milian,0.0,8.0,0.0,,,
17,8,Corbin Bleu,30.0,1.0,0.15625,,,
17,8,Elizabeth Berkley Lauren,25.0,6.0,0.13020833333333334,,,
