celebrity_name,total_score,is_eliminated,vote_mean,vote_std,vote_ci_lower,vote_ci_upper,certainty,season,week
Maria Menounos,21.0,False,0.0775774567884134,0.00026096179461274305,0.07708266917489404,0.07803468773427871,0.9966361130486077,14,1
Martina Navratilova,20.0,False,0.07423491408308687,0.00031863121551161663,0.07363038910472737,0.07493407234832851,0.9957077984200939,14,1
Melissa Gilbert,20.0,False,0.0742334538352169,0.0003400726227831849,0.07361525250752411,0.07488181892454251,0.9954188764604961,14,1
Roshon Fegan,23.0,False,0.08480680515227045,0.00037119644712639365,0.08417360680087838,0.08555567541277923,0.9956230346555337,14,1
Sherri Sheperd,23.0,False,0.08484943402748639,0.0003539855940036122,0.0842613924824678,0.08552639642023795,0.9958280735981228,14,1
William Levy,24.0,False,0.08872824550709682,0.0003799633803531098,0.08798039372504676,0.08948319496026924,0.9957176727863652,14,1
Donald Driver,24.0,False,0.0887741368042457,0.00048406058013960706,0.08781466342936128,0.08972163495228672,0.9945472792238239,14,2
Gavin DeGraw,21.0,False,0.07763315689014633,0.0004722818827362595,0.07662090301286643,0.07841118137258346,0.993916492621773,14,2
Gladys Knight,19.0,False,0.07097960427014761,0.0004393260462857563,0.07015852524889131,0.07174042191816987,0.99381053119691,14,2
Jack Wagner,21.0,False,0.07763559045640511,0.0004797422560674444,0.0766185581726924,0.07858203040282849,0.9938205885567801,14,2
Jaleel White,22.0,False,0.08116926288454977,0.0004455890765181271,0.0804110409783168,0.08209042278107308,0.994510371775189,14,2
Katherine Jenkins,26.0,False,0.09703227701316583,0.0005482731523247113,0.09588798903791604,0.09794176169876606,0.9943495796532702,14,2
Maria Menounos,25.0,False,0.09287395579307621,0.0005507023742026537,0.09181321357728811,0.09397911464807979,0.9940704326686631,14,2
Martina Navratilova,17.0,True,0.06495932374723858,0.00045606281592885066,0.06409381674741786,0.06584971860593267,0.9929792554845025,14,2
Melissa Gilbert,20.0,False,0.07423160072639234,0.0004431519321526359,0.07334890394992855,0.07497930265807624,0.9940301444692533,14,2
Roshon Fegan,26.0,False,0.09698309251491097,0.000570594542235184,0.09609156475482486,0.09802796002777607,0.9941165565312587,14,2
Sherri Sheperd,23.0,False,0.08487605132755198,0.0005592589282335983,0.08393350799787601,0.08603642778225945,0.9934108748052461,14,2
William Levy,25.0,False,0.09285194757216958,0.0005590109121575265,0.0917016009249011,0.09405042609131341,0.9939795456447154,14,2
Donald Driver,26.0,False,0.09267045551963259,0.00031477611695848804,0.09206031830661372,0.09320159770888717,0.9966032743100977,14,3
Gavin DeGraw,24.0,False,0.08561030650901502,0.00028089505664244657,0.08507272714059118,0.08608779022908049,0.9967189107468869,14,3
Gladys Knight,24.0,False,0.08566511511443585,0.0002609222545402015,0.0852412954320265,0.08619311812895908,0.9969541597627967,14,3
Jack Wagner,24.0,True,0.08571684057097481,0.00028150991374108523,0.08514241443852447,0.08619820262092741,0.996715815563594,14,3
Jaleel White,25.0,False,0.08908041049019574,0.0003047602982207252,0.08852244372400293,0.08969993884780951,0.996578817985417,14,3
Katherine Jenkins,29.0,False,0.10419503165125561,0.0003498704897800627,0.10343012058961472,0.10487370514782461,0.9966421576515174,14,3
Maria Menounos,27.0,False,0.09635856675554749,0.00033840190470146153,0.09577502472723694,0.09703806081359274,0.9964880973628432,14,3
Melissa Gilbert,24.0,False,0.08564304603275667,0.00029287077396275676,0.08504940299886668,0.08626194745548835,0.9965803321165067,14,3
Roshon Fegan,25.0,False,0.08911346068339893,0.0002915293932049286,0.08853915387852664,0.08961001003154555,0.9967285594009118,14,3
Sherri Sheperd,24.0,False,0.08569009883514585,0.00029066226886484306,0.08521968503006584,0.08623638877347801,0.9966079830363596,14,3
William Levy,28.0,False,0.1002566678376413,0.0003042487206345885,0.09970133729602283,0.10083968022430669,0.996965301887678,14,3
Donald Driver,27.0,False,0.11666169781224005,0.0005255051796756645,0.11568430901449454,0.11773250108974781,0.9954954780400896,14,4
Gavin DeGraw,23.0,False,0.0982602685439774,0.0004635571859514487,0.0974060143009535,0.09908222363030157,0.9952823537649504,14,4
Gladys Knight,20.0,False,0.08643036091732431,0.00035228369404876155,0.08579535487891356,0.0872115718420557,0.9959240747081255,14,4
Jaleel White,22.0,False,0.09416483575713318,0.00045161030613295646,0.09352963210378368,0.09502472394471623,0.9952040450928228,14,4
Katherine Jenkins,24.0,False,0.10254741123873706,0.0004398620356105893,0.10166784389826923,0.10330526890798344,0.9957106471016947,14,4
Maria Menounos,26.0,False,0.11177043663472525,0.0005097416227439229,0.11084165837601942,0.1127996745286872,0.995439387747855,14,4
Melissa Gilbert,22.0,False,0.09412012161363004,0.0004158525419256754,0.09333437916849238,0.0950195072974934,0.9955816829090726,14,4
Roshon Fegan,26.0,False,0.11175224914616329,0.00047621967928532455,0.1108460666886045,0.11270998070969918,0.9957386121270592,14,4
Sherri Sheperd,21.0,True,0.09018747991525734,0.00040042616752033756,0.08940770821340374,0.09092360482483333,0.9955600692258328,14,4
William Levy,22.0,False,0.0941051384208121,0.0004062140044883483,0.09343187441387946,0.09493522053642016,0.9956834025080344,14,4
Donald Driver,27.0,False,0.1197755683538745,0.0006973007693660869,0.1183298969477509,0.12123131503441394,0.994178272088796,14,5
Gavin DeGraw,19.0,True,0.08708090180575406,0.0005544871274344514,0.08611454090171788,0.08811443551535364,0.9936325059119012,14,5
Gladys Knight,22.0,False,0.09805341404219602,0.0007113770649648182,0.09677546654270301,0.09961478604103138,0.992745004629225,14,5
Jaleel White,24.0,False,0.10603999112117551,0.0006829808363924791,0.10483043351816233,0.10745018418721122,0.9935592145079302,14,5
Katherine Jenkins,29.0,False,0.12993628497819115,0.0008757980712630006,0.12852664105885214,0.13189300298887227,0.9932597882769236,14,5
Maria Menounos,27.0,False,0.1199371580757382,0.0007344102901045991,0.11838851928075832,0.12126347292473859,0.9938767075868111,14,5
Melissa Gilbert,21.0,False,0.09417421724651487,0.0006452841654570043,0.092914274938523,0.09536355528882938,0.9931479742086109,14,5
Roshon Fegan,26.0,False,0.11523167410461582,0.0006418657760415502,0.11408382365309347,0.1163282360691073,0.9944297799973051,14,5
William Levy,29.0,False,0.12977079027193994,0.0007883927554390236,0.128354359693637,0.131234685728289,0.9939247287175572,14,5
Donald Driver,33.9999,False,0.13059757892215396,0.0008407792046996555,0.12895376699964142,0.1322107863041968,0.9935620613212071,14,6
Gladys Knight,24.0,True,0.09574772463999218,0.0006678308575311615,0.0941058860146588,0.09687780387959004,0.993025099447092,14,6
Jaleel White,36.9998,False,0.14346746092188614,0.0009527654176944029,0.14157587957038223,0.14561206002513147,0.9933590138727474,14,6
Katherine Jenkins,38.9999,False,0.15236852549515756,0.0010565657785433084,0.15045967965329066,0.1541368696504125,0.9930657215779325,14,6
Maria Menounos,29.9999,False,0.11527954118633664,0.0009418591062951678,0.11345692596103554,0.11696436542937524,0.9918297809255437,14,6
Melissa Gilbert,30.0,False,0.11519178308510414,0.0007858025381979228,0.11353118555488484,0.1165294234398953,0.9931783108382186,14,6
Roshon Fegan,27.9998,False,0.10840754124526038,0.0007851288411357169,0.107135335022859,0.11016099332458572,0.9927576178546523,14,6
William Levy,36.0,False,0.13893984450410904,0.0009338934158838495,0.13732244346676573,0.14064993995197844,0.9932784334168718,14,6
Donald Driver,26.5,False,0.14421885232654627,0.00036309068011817835,0.14357967929547266,0.14486871799425038,0.9974823632676257,14,7
Jaleel White,25.5,True,0.13881780018107492,0.00032922253053970456,0.13824602264277597,0.13958103663727647,0.997628383895219,14,7
Katherine Jenkins,27.0,False,0.1470009119467468,0.0004024752038991211,0.14643011987071153,0.1478377732885601,0.9972620904280858,14,7
Maria Menounos,28.5,False,0.1556568388452292,0.000359016800812222,0.1550465667036325,0.15639421949864502,0.9976935366060646,14,7
Melissa Gilbert,23.5,False,0.12859436920366593,0.00036283395567278924,0.1280421101161254,0.129342610475566,0.9971784615615779,14,7
Roshon Fegan,26.0,False,0.14151320337370923,0.00037847515478179125,0.1408436103808057,0.14230794163191524,0.9973255134803054,14,7
William Levy,26.5,False,0.14419802412302749,0.00036913852513505336,0.1435867516994392,0.1448169890561148,0.9974400583684828,14,7
Donald Driver,27.5,False,0.16811832291170858,0.00027241828898350566,0.1676202427854769,0.16864870968470191,0.9983796038155426,14,8
Katherine Jenkins,27.5,False,0.1680740487676917,0.0002745570534792178,0.16745057475611844,0.16857325958183944,0.9983664518377926,14,8
Maria Menounos,26.5,False,0.16206505982848604,0.00026578580645930487,0.1615949724040942,0.16255182886548192,0.9983600055018609,14,8
Melissa Gilbert,25.5,True,0.1561712855224687,0.0002612579272263411,0.155640347654358,0.15659035648962832,0.9983271065077532,14,8
Roshon Fegan,28.0,True,0.17121904156919554,0.0002589364909476347,0.170691062397916,0.17169822227638765,0.9984876887022931,14,8
William Levy,28.5,False,0.17435224140044936,0.00028022334680949417,0.17372632736390847,0.17485664065663395,0.9983927746236088,14,8
Donald Driver,28.5,False,0.24776654099417386,0.0002175510102721747,0.24734763715060348,0.2482179024633789,0.9991219516186518,14,9
Katherine Jenkins,28.0,False,0.24353259516220988,0.00021452478192593837,0.24311163181479722,0.24399306527482742,0.9991191126519099,14,9
Maria Menounos,29.5,True,0.2565390536381624,0.00021447844928383194,0.25612872108969253,0.2570012137947973,0.9991639540013805,14,9
William Levy,29.0,False,0.25216181020545375,0.00021476340478048593,0.2516774487027852,0.2525443080684542,0.9991483111395596,14,9
Donald Driver,29.666600000000003,False,0.332089006753041,7.15664519696151e-05,0.3319813263093931,0.3322384082442469,0.9997844961726696,14,10
Katherine Jenkins,30.0,False,0.33581573299576467,7.592481903287428e-05,0.33567640004997906,0.33596269810782564,0.9997739092854419,14,10
William Levy,29.666600000000003,False,0.33209526025119446,7.66099199898955e-05,0.3319660457207821,0.3322373636465412,0.9997693134194932,14,10
Apolo Anton Ohno,22.0,False,0.07922024957318646,0.00034594387716649073,0.07855843619314458,0.0799411658325752,0.9956331382565654,15,1
Bristol Palin,19.5,False,0.07049826236840923,0.0002960839857264783,0.06996202202819636,0.07100964454784393,0.9958001236373855,15,1
Drew Lachey,21.5,False,0.07743779247594244,0.00029440103882714117,0.07690984906249085,0.07802194666320728,0.996198225318489,15,1
Emmitt Smith,24.5,False,0.08918491084818593,0.0004147415487362756,0.08837414523962359,0.08992202278117468,0.9953496444096663,15,1
Gilles Marini,24.0,False,0.08715121964263892,0.00035361582537293205,0.0864678206846606,0.08783580217548581,0.9959425028493816,15,1
Helio Castroneves,21.5,False,0.07741107463998963,0.00033430789446572154,0.07669678224827531,0.0779641493088322,0.9956813944772054,15,1
Joey Fatone,20.5,False,0.07387906293123836,0.0003503605972180694,0.07303484737578454,0.07447477250979462,0.9952576469798465,15,1
Kelly Monaco,21.5,False,0.07745937721553225,0.00029539959543759556,0.07695071471107164,0.07804220287354946,0.9961863933579579,15,1
Kirstie Alley,19.0,False,0.06890749182079312,0.00034406241401963787,0.06835174149235917,0.06948761342602104,0.9950068939540793,15,1
Melissa Rycroft,21.0,False,0.0756436683217064,0.0003559652393865282,0.07494213705022472,0.07629265851501328,0.9952941832768787,15,1
Pamela Anderson,17.0,True,0.06265854117446573,0.00025673932918993044,0.06204535691372939,0.06310227638916795,0.9959025645286719,15,1
Sabrina Bryan,22.5,False,0.08120952410863155,0.00032688433632143185,0.08057719610167882,0.08180751812956626,0.9959748029568039,15,1
Shawn Johnson,22.0,False,0.07933882487927993,0.00034076388807726933,0.07878307792669631,0.0799987862576875,0.9957049541810612,15,1
Apolo Anton Ohno,24.5,False,0.08861436181765249,0.0004086488929777155,0.08784322041256627,0.08942877176573304,0.9953884575299586,15,2
Bristol Palin,18.0,False,0.06673432151221635,0.00027578954369752344,0.06621633084904634,0.06724028854346081,0.9958673507507372,15,2
Drew Lachey,22.5,False,0.08119498954736823,0.00037635824612189823,0.08044331913833766,0.08189515266963923,0.9953647602121762,15,2
Emmitt Smith,22.5,False,0.08121354574741972,0.0003471156535457979,0.08050019811580601,0.08184688039337794,0.9957258896856277,15,2
Gilles Marini,25.5,False,0.09246342656590756,0.0004043805918689843,0.09179587390527802,0.09329482958620497,0.9956265887293205,15,2
Helio Castroneves,23.0,False,0.08298523309589097,0.00035273708799620233,0.08231949494152854,0.08371485388519335,0.9957493993227854,15,2
Joey Fatone,22.5,True,0.08125036041950259,0.0002995034445167409,0.08068648609343707,0.08183364460260115,0.9963138201114385,15,2
Kelly Monaco,22.0,False,0.0794962713661142,0.0003269047563976431,0.07887320769192885,0.08015275765817068,0.9958877976189335,15,2
Kirstie Alley,21.0,False,0.07610008476205771,0.0003182559511789447,0.07550738937859143,0.07670425951964356,0.995817929084126,15,2
Melissa Rycroft,23.5,False,0.08480348451658681,0.00034116942513337474,0.08416021173848649,0.08554271948142679,0.9959769409585211,15,2
Sabrina Bryan,26.0,False,0.09462937479333722,0.0004426173811910461,0.09381840381458367,0.09547050111946111,0.995322621731807,15,2
Shawn Johnson,25.0,False,0.09051454585594619,0.0003856473554998721,0.08982514642503854,0.09112967268625217,0.9957393880524614,15,2
Apolo Anton Ohno,25.5,False,0.09159890222032069,0.00020464014235668153,0.09120437096551774,0.09201674367573863,0.9977659105360841,15,3
Bristol Palin,22.5,False,0.08137200663404155,0.00021255031218959022,0.08094447429293536,0.08176654275723472,0.9973879185117617,15,3
Drew Lachey,24.0,True,0.08633576279150848,0.0002067190339348094,0.08592614437609986,0.08672244763910943,0.9976056384138979,15,3
Emmitt Smith,25.0,False,0.08980972270426657,0.00022721960825865042,0.08932129201802125,0.09019578139516292,0.9974699887560409,15,3
Gilles Marini,25.5,False,0.09159406181892224,0.00021517988680479653,0.09116001893886849,0.09201542577190337,0.9976507223008605,15,3
Helio Castroneves,25.5,True,0.09162186192168782,0.0002283384608961733,0.09117588626089154,0.09199987021064356,0.9975078168451614,15,3
Kelly Monaco,27.0,False,0.09719093106354179,0.00022208542995922291,0.09682640436771361,0.0976942856450588,0.997714957275036,15,3
Kirstie Alley,24.0,False,0.086316452943245,0.0002062162775502343,0.08590531187161579,0.08670010681434193,0.9976109273432977,15,3
Melissa Rycroft,27.0,False,0.09724255153850962,0.00022962328519379846,0.09682360632327806,0.09775236676552491,0.9976386542561786,15,3
Sabrina Bryan,25.5,False,0.09163676197513784,0.0002052526487045694,0.09123846037371228,0.09208950548387744,0.9977601494827998,15,3
Shawn Johnson,26.5,False,0.0952809843888184,0.00022972928201915875,0.09488307324120031,0.09567896972195791,0.9975889283313689,15,3
Apolo Anton Ohno,34.5,False,0.10705805600355486,0.00044438938463306927,0.10614606589213979,0.10790875878564643,0.9958490803847745,15,4
Bristol Palin,32.0,True,0.09970824870205208,0.0004016855983083739,0.09886959405808851,0.10035587098846917,0.9959713904964003,15,4
Emmitt Smith,36.0,False,0.11160585808570672,0.00044020758095066395,0.11085933692514661,0.11249895156478298,0.9960556946696059,15,4
Gilles Marini,39.5,False,0.12304829147137164,0.0005375689940112649,0.12199666209684971,0.1239154876037736,0.9956312356101561,15,4
Kelly Monaco,37.5,False,0.11635224062289923,0.00043692621831958585,0.11541361003062237,0.11712991798141244,0.9962447975562785,15,4
Kirstie Alley,30.0,False,0.09431160561339295,0.00035635825935827973,0.09360718397213892,0.0949530318596242,0.9962214803041411,15,4
Melissa Rycroft,37.0,False,0.11471836268308806,0.0004714837603858024,0.11387707234182323,0.11556070734652238,0.9958900759271793,15,4
Sabrina Bryan,35.5,False,0.11008323307282343,0.00042596443902294726,0.10916422459886554,0.1108188553680973,0.9961305239032981,15,4
Shawn Johnson,39.5,False,0.12311410374511089,0.0005334156125903026,0.12213441202644701,0.1239083537279482,0.9956673070236156,15,4
Apolo Anton Ohno,28.25,False,0.12702380487591428,0.00019972571881021216,0.12666254218734005,0.12739468188863978,0.9984276512657977,15,5
Emmitt Smith,28.0,False,0.12589440753652317,0.00021956516132733093,0.12553400308325843,0.12633933583896845,0.9982559577853874,15,5
Gilles Marini,28.25,False,0.12701707326256062,0.0002452699569460795,0.12652228973670274,0.12746224957903318,0.9980690000907274,15,5
Kelly Monaco,25.75,False,0.11608615645726843,0.00020629510259971987,0.11565746591179159,0.11642422091235771,0.9982229138349011,15,5
Kirstie Alley,26.25,False,0.11820968188437724,0.00021926272885565168,0.11782351138223225,0.11862362521721288,0.9981451373071952,15,5
Melissa Rycroft,28.25,False,0.12705535962883455,0.00022312707133427783,0.1265895499187822,0.12749608391524406,0.9982438594327221,15,5
Sabrina Bryan,29.25,False,0.13166278825678185,0.0002211523217403413,0.13125810369301408,0.13211143533922823,0.9983203126360272,15,5
Shawn Johnson,28.25,False,0.12705072809773987,0.0002152700389890782,0.12664985631158396,0.12747089003551285,0.9983056371087974,15,5
